,text
1975,Incredibly sad news out of Honduras this morning. We should all honor the brave contributions of Cáceres: https://t.co/vE93t6FpiU
1976,RT @ErnestMoniz: #CleanEnergy is cheaper than ever. That's great news for fighting #ClimateChange: https://t.co/NtzXSPaNo1 https://t.co/7fH…
1977,100% clean energy is possible + happening. Let’s get there faster &amp; go 100% for 100%. https://t.co/6xMtZaMddl https://t.co/pugvuVeiO3
1978,"3,000 barrels of oil spilled in the Amazon! Act now for indigenous communities &amp; our climate: https://t.co/grMi8IRpy5 #KeepitintheGround"
1979,Beyond humbled by this recognition. #TheRevenant shows the beauty of nature. Help protect it https://t.co/iGQ2c9fmEn https://t.co/bTOrhF15RY
1980,#ClimateChange action starts w/ electing leaders who'll make brave &amp; vital changes needed to save our planet. Visit https://t.co/PWFl863hdq
1981,Thank you to the Academy and the incredible cast &amp; crew of #TheRevenant. #Oscars
1982,"Oil drilling in L.A. threatens health, safety &amp; climate. #Keepitintheground &amp; protect these communities: https://t.co/MgfTCV0jGn"
1983,Oil drilling in L.A. occurs dangerously close to low-income communities of color. Neighborhood drilling is environmental injustice @STAND_LA
1984,"RT @USGS: Alaska is warming 2x fast from #climatechange as the rest of the US. Hello, #drought &amp; fire https://t.co/PpA38vzqyY https://t.co/…"
1985,RT @UNEP: Global warming: What is the impact of #ClimateChange on the planet? Read: https://t.co/o3Qsq8XAR3 https://t.co/17TmswCy1B
1986,"Every year, 33,000 African elephants are killed for their ivory. Take action here: https://t.co/5xhQti306f #JoinTheHerd @WildAid"
1987,"RT @guardianeco: Four billion people face severe water scarcity, new research finds https://t.co/ZKmhfBqhZ6"
1988,RT @WhiteHouse: Check out the big steps @POTUS just took to protect our 🌎 for future generations → https://t.co/jnLF7pHein https://t.co/PnZ…
1989,RT @AWF_Official: Providing locals w/ alternative income opportunities makes good #conservation sense—see why: https://t.co/PZjCvnfuI4 http…
1990,RT @sierraclub: Supreme Court Puts White House's Carbon Pollution Limits On Hold: https://t.co/phUFivMuxX (via @npr) #ActOnClimate
1991,"In honor of Ranger Sebinyenzi, help support Virunga National Park’s Fallen Rangers Fund: https://t.co/vITyYo0men @gorillacd"
1992,RT @EarthVitalSigns: The world's ice is rapidly disappearing. See the changes in our global ice viewer: https://t.co/9wjlwAEA2k #climate ht…
1993,"If we all do our part &amp; act w/ bold leadership, we can achieve major, meaningful progress. Watch: https://t.co/ZCNJ7dsr4w #ClimateChange"
1994,I stand w/ the thousands of solar workers in Nevada who want their jobs back &amp; a clean energy future. Sign up: https://t.co/nFec6Jbvhl
1995,RT @EarthVitalSigns: 2015 surface temperatures were the warmest since modern record keeping began https://t.co/9vunf8vMRl #globalwarming ht…
1996,RT @POTUS: The science couldn't be clearer - we owe it to our kids to do everything we can to combat climate change. https://t.co/497Wkkve58
1997,RT @audubonsociety: California's methane leak is the #globalwarming equivalent of driving 4.7 million cars a day. https://t.co/RghGKYgtr5 @…
1998,"RT @ASteiner: As a major ivory hub, Hong Kong's vow to ban ivory trade a very welcome move. Implementation can't come soon enough. https://…"
1999,"RT @nytimes: 2015 was the hottest year in recorded history, scientists say https://t.co/259gfNVazO"
2000,.@FIAFormulaE races are taking place in Paris on 4/23. Excited for the city of Paris and its people.
2001,RT @BarackObama: Global action on climate change is happening—show your support today: https://t.co/UXy7xHlyA5 #ActOnClimate #SOTU
2002,RT @NRDC: Here’s some of the climate progress @POTUS has highlighted so far during his #SOTU address tonight. https://t.co/xM1TjLXJH7
2003,"RT @WhiteHouse: RT if you agree with @POTUS:

We’ve got to accelerate our transition away from dirty energy. #ActOnClimate #SOTU https://t.…"
2004,There has never been a more critical time to listen to indigenous voices. https://t.co/dG8axCWfwz
2005,Help stop California's disastrous gas leak by demanding immediate action here via @NRDC: https://t.co/vb677gzYbe
2006,RT @NatGeoPhotos: Before and after photos show dramatic change to landscapes over the years: https://t.co/NbJG3HQ4pn #climatechange https:/…
2007,RT @wef: Where are food supplies most at risk from #climatechange? https://t.co/8ZexSNkjGn #foodsecurity https://t.co/fMoebwDuzx
2008,RT @nytimestravel: .@Enric_Sala of @NatGeo answers questions about his visits to some of the world's most remote places. https://t.co/FkWlN…
2009,RT @EcoWatch: 3 Communities Transition Away From Fossil Fuels to Run on 100% Renewables https://t.co/kPwYeY4uLZ @REFocusmag @EnergiewendeGER
2010,RT @BBCAfrica: VIDEO: South Africa's rhinos 'could be extinct in 10 years' https://t.co/GG97vDGrtj https://t.co/CMZolgDdIX
2011,"RT @UNICEF: In 2 minutes, see the effects of #climatechange on one family over three generations https://t.co/bC0eY6pvW6"
2012,RT @WWF: The Antarctic Peninsula is heating up fast. Help us fight #climatechange: https://t.co/v6wpV2tj5A https://t.co/XavkP7jDbu
2013,RT @greenpeaceusa: This historic island off the coast of Virginia is disappearing because of #climatechange: https://t.co/AkJk703vPm https:…
2014,"RT @NRDC: In the Miami area, the daily high-water mark has been rising almost an inch a year: https://t.co/PkVTI2QiQe via @NewYorker #clima…"
2015,"RT @action4ifaw: Incredible success! ""Zolushka"" has become the first rehabilitated Amur #tiger to give birth in the wild! https://t.co/3GMG…"
2016,RT @Greenpeace: Know someone who doesn’t believe in #climatechange? Send them these photos https://t.co/Zi9LCkfFCK https://t.co/LiSE86MfrJ
2017,Proud to invest in &amp; join @ZuliHome’s advisory board to empower people to commit to living a more sustainable life. https://t.co/8bgo43vmnE
2018,Admiration for @SebCopeland's spectacular photo book on the critical vanishing #Arctic. #ArcticaTheVanishingNorth: https://t.co/E7R2TRpcz2
2019,RT @WhiteHouse: Here's how the #ParisAgreement will make sure our planet will be in better shape for the next generation. https://t.co/Bm56…
2020,Proud to join @Powerhive’s advisory board to support technologies at the forefront of moving away from fossil fuels: https://t.co/HXJ4OTmVxP
2021,RT @UN: A joyful atmosphere fills the plenary hall at #COP21.  #ParisAgreement https://t.co/ukwZgFdUZr
2022,RT @UN_Spokesperson: Ban Ki-moon: History was made today. The #ParisAgreement is a monumental triumph for people and our planet. #climatech…
2023,Join more than 13M people calling for urgent action to address the #climate crisis: https://t.co/tXPzblEipi #cop21 https://t.co/x2eRtfKLnc
2024,"As the world watches #COP21, we ask you @JerryBrownGov: #KeepItInTheGround &amp; pledge to #go100percent renewable energy."
2025,"Great seeing you, too. Thank you @JohnKerry for all you’re doing at #COP21."
2026,"Save #leuserecosystem &amp; protect human rights, climate &amp; rain forests. Thx @haka_sumatra @orangutancentre @RAN #COP21 https://t.co/7CKlIObP9Z"
2027,Join the world &amp; raise your voice for global #climatechange. #EarthToParis #cop21  https://t.co/ZBwaMmB4Fx
2028,"RT @UN: In Paris, Ban Ki-moon and @UN Messenger of Peace on Climate Change @LeoDiCaprio meet on #ActionDay at #COP21. https://t.co/OR1ciktC…"
2029,A plea to the mayors at #COP21: Commit to moving to #go100percent renewable energy. Do not wait another day. https://t.co/2O4hrzHkv2
2030,"RT @NatGeo: Editor @SusanBGoldberg: Climate change is affecting nearly everything—from culture, to health, to the economy: https://t.co/NUa…"
2031,Watch @TakePart's new video series about @WWF and #LDF's project in Nepal to #EndPoaching of #tigers and #rhinos. https://t.co/997wRsBXw0
2032,RT @BillGates: I’m excited to announce the Breakthrough Energy Coalition: https://t.co/C7pz3oKPNb https://t.co/OE2InTVf62
2033,RT @World_Wildlife: Let the low-carbon revolution begin. Big businesses are calling for action at #COP21: https://t.co/Q7XAdbVBl4
2034,".@GoogleMaps and #LDF partner, @ste_kenya, provide an opportunity to meet &amp; help protect Africa's elephants: https://t.co/eQz1OH3jho"
2035,"As we count down to #COP21, @Global_Witness are profiling 10 #EnvironmentDefenders murdered this year: https://t.co/dGMkJoKNwq"
2036,RT @ariannahuff: The British government is taking a bold stance to combat climate change @AlexCKaufman https://t.co/ra75CfYpSg
2037,RT @richardbranson: Net zero emissions: what is it &amp; why might it be the key in the #climatechange debate: https://t.co/8hJV5NAMbu https://…
2038,RT @earthhour: #ClimateChange could cost wildlife their homes &amp; food. That’s why we need #ClimateAction! https://t.co/b7fouKuxsN https://t.…
2039,Proud to invest in Diamond Foundry–a co reducing human &amp; environmental toll by sustainably culturing diamonds. https://t.co/prhoee6olx
2040,RT @NatGeo: Video: Capturing climate change through the lives of the Inuit https://t.co/B706LnqBna
2041,RT @UNEP: Countries agree on actions to help save saiga antelopes: https://t.co/knzoA8Dg6S #conservation @BonnConvention https://t.co/tQ41B…
2042,"RT @NRDC: VICTORY! @POTUS, @VP and @JohnKerry announce rejection of #KeystoneXL pipeline! https://t.co/9F0q6VgUeq"
2043,.@POTUS has rejected the #KeystoneXL pipeline proposal. A huge win for the environmental movement. #ClimateChange
2044,"Ma Jun, Dir of the Institute of Public &amp; Environmental Affairs, demonstrated his real-time emissions app in Beijing. https://t.co/uZ1jkwUwBY"
2045,"Had a chance to sit w/ @sunitanar, Dir of @CSEIndia, in New Delhi to discuss the effects of climate change &amp; #COP21 https://t.co/Air7UENM5e"
2046,Protect the Puelo River and keep it flowing. #SalvemosElPuelo #Chile Photo c/o @puelopatagonia https://t.co/3WtxLzBiGP
2047,"RT @greenpeaceusa: .@SenJeffMerkley &amp; @SenSanders call for a halt to new oil, coal and gas leases on federal lands: https://t.co/bkVCsIvNs3…"
2048,Climate change is far more than just an “environmental” problem. It’s time to #DemandClimateAction: https://t.co/uHfLTrarEO via @NRDC
2049,Help support Virunga National Park’s Fallen Rangers Fund: https://t.co/vITyYnILmP @gorillacd
2050,RT @TreePeople_org: An LA with a 50% local water supply isn't a dream. It's a reality we're working toward. Vote to support our work! https…
2051,Climate change isn’t just an “environmental” problem. It’s time to #DemandClimateAction. https://t.co/ECN2Z9JJwZ https://t.co/FXr7wCNnXe
2052,RT @AmazonWatch: One in five of all the bird species in the world live in the rainforests of the Amazon. #biodiversity #climatechange https…
2053,RT @YEARSofLIVING: 5 ways to reduce drivers of #climatechange: 1) put a robust #priceoncarbon http://t.co/PHRKUkdudk  @WBClimateChange http…
2054,RT @NRDC: Climate change isn't just an “environmental” problem. Add your name to #DemandClimateAction https://t.co/vgqRRFYo2G https://t.co/…
2055,Ranger Jean Claude Kiza Vunabandi was killed in the line of duty protecting Virunga. My condolences to his family. https://t.co/1LbifMhbe2
2056,Bill Gates: ‘We Need an Energy Miracle’ https://t.co/lZsQJkTZKE
2057,"From my friend @Usher, experience #CHAINS at http://t.co/7ABuTxGVxO &amp; #DontLookAway. http://t.co/uAlfrNKsO5"
2058,"According to @World_Wildlife, over 200 new species have been discovered in the Eastern Himalayas: http://t.co/DGx3z8e0ir"
2059,RT @WhiteHouse: President Obama's trade deal includes the strongest environmental standards of any trade agreement in history. #TPP http://…
2060,"RT @Oceana: In the fight to stop #climatechange, forests are a vital weapon  http://t.co/dkzVAnXCSF @guardian"
2061,"RT @JohnKerry: Some of most promising, innovative, effective #climatechange solutions coming directly from mayors. #ClimateCities http://t.…"
2062,The most pessimistic #climatechange scientist has had a sudden change of heart: http://t.co/x3zgbEC0jV
2063,Scientists say a dramatic worldwide coral bleaching event is now underway: http://t.co/X54And15TS @washingtonpost
2064,RT @UNEP: The week in #wildlife images from @guardianeco: http://t.co/6qc3whBqPy 📷 Owen Humphreys/PA http://t.co/NWmW7hcrRE
2065,"""The fact is, it should be a top priority for all of us — the ocean is the lifeblood of our Earth."" - @JohnKerry http://t.co/H7wVnI3HoV"
2066,RT @OceanaChile: Gobierno de Chile decreta Parque Marino Nazca-Desventuradas ¡Un gran triunfo para los océanos! #NuestroOceano 2015 http://…
2067,#TheRevenant. December 2015. http://t.co/fsCpXWNTS2 http://t.co/X9mGXH3yFM
2068,In school I learned art &amp; creativity. #62MillionGirls don’t have that chance. http://t.co/DTl3yVdhE4 http://t.co/qFoNfZ495N
2069,Thank you @GLBLCTZN for bringing attention to the #GlobalGoals. Now is our #MomentForAction. Join the movement! http://t.co/eSYjWGMbQL
2070,Become a #GlobalCitizen today - take action to tackle climate change and achieve the #GlobalGoals. http://t.co/IWK3ohZDhn
2071,"RT @WhiteHouse: ""I want to commend China for announcing that it will begin a...market-based cap-and-trade system to limit emissions"" —@POTU…"
2072,RT @EcoWatch: BREAKING: @LeoDiCaprio Pledges to #Divest From Fossil Fuels http://t.co/C494PEgb04 @350 @billmckibben @MarkRuffalo
2073,This Is the Year Humans Finally Got Serious About Saving Themselves From Themselves: http://t.co/ca8gPui3ge via @intelligencer.
2074,Great partnership with a company changing the rules.  https://t.co/ViEmSlksg5
2075,RT @AmazonWatch: .@NatGeo: Learning From Indigenous Peoples on #ClimateChange http://t.co/YMcTX7NZOX #Keepitintheground http://t.co/xVvwPD0…
2076,RT @Oceana: Sea ice melted faster than usual in August http://t.co/p8rCtRa6i0 #ClimateChange
2077,"RT @Cowspiracy: A new cut of @Cowspiracy, from executive producer @LeoDiCaprio is now exclusively streaming on @Netflix!"
2078,Greenland’s Farmers Torn Over Tapping Pristine Land for Mineral Riches http://t.co/0dohQOu5yN
2079,"RT @NRDCEnergy: ""It's a sad day when oil industry lies stand in the way of clean air,"" but #CA #SB350 win short-lived http://t.co/HOGfPdpCz…"
2080,#SB350  https://t.co/BDC5cWqhhL
2081,. @IanAD57 I hope you will join with me in standing for clean air and #ActOnClimate.  Yes on #SB350 and #SB32.
2082,I hope you will join with me - @Evan_Low - for clean air. YES on #SB350 &amp; #SB32. #ActOnClimate
2083,We thank you - @mattdababneh - for standing for clean air and #AB32. Please #ActOnClimate and vote YES on #SB350.
2084,Thank you @mikegatto for standing for clean air and #AB32.  Please #ActOnClimate and vote YES on #SB350.
2085,.@mgipson2014 I hope you will join with me in standing for clean air and #ActOnClimate.  Yes on #SB350 and #SB32.
2086,RT @stevenfrisch: The end of winter? Not on our watch. @SierraBusiness supports  #SB350 and #SB32 because we are responsible for the future.
2087,RT @cejapower: Direct GHG emission reductions = most effective way to improve air quality &amp; public health in overburdened communities #SB32…
2088,RT @bentup: We support #SB350 &amp; #SB32 in CA because smart #climate policies are good for the environment AND the economy. #CAleg http://t.c…
2089,Majority of Californians support #SB350 #SB32 but oil companies want to hold us back. Ask #CAleg to listen to people:http://t.co/y2iIa1kwcJ
2090,"#CAdrought, wildfires, extreme weather, rising seas. It's clear we have to #ActOnClimate now and pass #SB32 #SB350."
2091,"RT @MarkRuffalo: We Need All Three: AB 693, SB 350, &amp; SB 32 in #CA for a #sunlightrevolution! @100IsNow @JerryBrownGov @toniatkins @CAproTe…"
2092,"To protect the environment &amp; air we breathe, we have to move forward w clean energy &amp; sustainable solutions: http://t.co/jeuT3Mc9Mg #SB350"
2093,This week #CAleg will decide fate of CA's clean energy future. Make your voice heard: http://t.co/cEVCpxarqX #SB350 #SB32
2094,MUST READ: The deal with California's historic climate change bill via @LATimes  http://t.co/esNP5Fg74T #SB350 #SB32
2095,Congrats to #LDF grant recipient California Wolf Center for this good news: http://t.co/GsgJDfwBCB
2096,"RT @MarkRuffalo: I'm 100% NY, but I'm also 100% Bihar. #SolarBihar @100isNow  https://t.co/4I803ieppO"
2097,RT @decider: Exclusive interview with the directors of @Netflix's new controversial doc @Cowspiracy: http://t.co/LyZpapg6vz http://t.co/7Ic…
2098,RT @wef: July 2015 was the hottest month ever http://t.co/KSC3xfZbFw #climate #globalwarming http://t.co/oLMV2Gx9jj
2099,Why Municipalities Are the Key to Fighting Climate Change via @MikeBloomberg http://t.co/2KqfCmNh1D
2100,E.P.A. Announces New Rules to Cut Methane Emissions http://t.co/5uqacj30tJ
2101,RT @earthinstitute: Speed of Glacier Retreat ‘Historically Unprecedented’ http://t.co/4hjR58t1rl via @ClimateCentral
2102,Watch: @TreePeople_org Founder @AndyLipkis explain in a #TEDx how #trees can reduce effects of #climatechange - http://t.co/r5IfyMZItZ
2103,"RT @climate_ice: new video thanks to #LDFoundation http://t.co/ZI1VnO2tvE for supporting @DarkSnowProject to understand Greenland melt
http…"
2104,"Big news: @World_Wildlife, #LDFoundation &amp; partners secure protection for critical rainforest http://t.co/spnBY0850l  #save30hills"
2105,Dozens of tigers dead from poaching in India http://t.co/ydVltz2Pqb via @nypost
2106,RT @newscientist: Earth is now halfway to the UN global warming limit http://t.co/clubHewq67 http://t.co/sNZrzKRvJp
2107,"""Join us.
We can do this.
It’s time for America,
and the world,
to #ActOnClimate change.""
—@POTUS: http://t.co/AvqKkepbEU #CleanPowerPlan"
2108,RT @nytimes: Images of endangered species will be projected on the Empire State Building on Saturday http://t.co/vL0Z0INZQj http://t.co/VWX…
2109,"RT @ElephantCrisis: There's still work to be done but when wildlife crime is taken seriously, the future looks brighter for elephants. http…"
2110,"#5forBigCats @NatGeo is promoting awareness about World Lion Day by sharing virtual high fives. Now, it’s your turn. http://t.co/0c8PrGmgG5"
2111,#LDFoundation aims to protect critically-endangered species. Thanks to our Sponsor Julius Baer and @chopard @armani: https://t.co/tyerdzSPYW
2112,A view from above as we film the melting of the #Greenland ice shelf. #LDFoundation #EcoMonday http://t.co/D2Wv5FwQku
2113,A first look at #TheRevenant. In theaters December 2015. http://t.co/wNboeHsU3c http://t.co/5cf7KJpBXu
2114,"RT @mrsalliecole: A great reason to protect our planet! Banff, Alberta, Canada #LDFoundation http://t.co/B43hMnqv52"
2115,"RT @JohanSSandberg: I'll give this a shot!
#LDFoundation
(Location #sweden, #gotland) http://t.co/uvrGTgOjUx"
2116,"RT @janfairfield03: @LeoDiCaprio #LDFoundation I'm biased because it's my home, but I think Scotland is spectacular. http://t.co/4u5xuSqFgG"
2117,The #LDFoundation also supports the great work of Oceans 5. Photo: Ekaterina Shustkhem / WWF-Russia http://t.co/HX4LHBeNnX
2118,Courtesy of #LDFoundation partner http://t.co/Cta7qBUE1m &amp; @gorillacd. http://t.co/1olXDSNVsO
2119,"#LDFoundation partner: @GiveClearWater, Photo by Alex Goff http://t.co/s8erwzBTF4"
2120,#LDFoundation is dedicated to protecting biodiversity in our oceans. @NatGeo #PristineSeasProject Photo: Enric Sala http://t.co/05GP5Col9p
2121,"#LDFoundation partner: @DigiDem (Photo Credit: Gregor MacLennan, Digital Democracy, 2015) http://t.co/C7WnQlTvM2"
2122,Want to put a spotlight on our beautiful planet? Use #LDFoundation and I'll share a few of my favorites: https://t.co/zjsM7LaR8U
2123,DiCaprio foundation grants $15M to environmental groups  http://t.co/rd1GuUdIx8 #LDFoundation @AP
2124,Unfortunate news from #SCOTUS last week: Supreme Court: EPA erred in rule on toxic emissions from power plants http://t.co/hQhiFP1nIJ
2125,"RT @NRDC: “We must be a movement that includes every nation on earth, because climate change affects every nation on Earth.” –Redford #Acti…"
2126,"#LoveWins ""They ask for equal dignity in the eyes of the law. The Constitution grants them that right.” - #SCOTUS, June 26, 2015"
2127,RT @EPA: Global action on climate change will benefit our health and economy. @GinaEPA shares what is at stake for the U.S. https://t.co/t2…
2128,RT @USATODAY: Pope Francis has thrown the weight of the Catholic Church behind fighting climate change. #encyclical #popeforplanet  http://…
2129,Pope Francis to Explore Climate’s Effect on World’s Poor http://t.co/NOXJXUcHVu
2130,"RT @NRDC: 100 prominent scientists say tar sands oil needs to stay in the ground. 

Add your voice: http://t.co/Ti5K10Ss86

http://t.co/48Q…"
2131,"RT @CFigueres: My joint op-ed with @figuerescr for #WorldOceansDay ""One Earth, One Ocean""  http://t.co/DT4BnA3Zxr @po_st @ProSyn #COP21 #ac…"
2132,"RT @JBaker2447: China agrees to phase out its #ivory industry to combat #elephant poaching, timeline still not set @WildAid http://t.co/lb9…"
2133,"Great Barrier Reef coral four times safer in no-fishing reserves, study finds: http://t.co/utgZTyBukP"
2134,Inside the war on coal http://t.co/0kURTLewCW
2135,WWF and Apple Commit to Help Protect China’s Forests | Stories | WWF https://t.co/KrpYArjTcM @World_Wildlife
2136,"Today's Solar Panels Can Power The World, MIT Study Finds https://t.co/zqyhjWQ6Y3 via @cleantechnica"
2137,#MaryLeeShark “Sharks play a crucial role of maintaining balance in the delicate oceanic ecosystem...” - OCEARCH https://t.co/QMrZlMp1jj
2138,#EarthDay is a great day to congratulate the recent winners of the @goldmanprize ! http://t.co/qdLqZu5jUd
2139,"RT @repjohnlewis: This #EarthDay, each of us needs to recommit ourselves to standing up for the environment. This Earth is not ours to hoar…"
2140,RT @BiancaKahr: In the spirit of #EarthDay pls think about our planet before you act/buy/use/throw away. Little contributions can make a bi…
2141,"RT @BarackObama: ""This is not some impossible problem that we cannot solve. We can solve it if we have the political will."" —President Obam…"
2142,RT @owenLU: Spending #earthday dreaming about some of incredible places I have been fortunate enough to visit. https://t.co/tT3sHAXaQz
2143,"RT @NASA: This #EarthDay, marvel at Earth's beauty from space with these NASA images: http://t.co/qLoD1OfrIr #NoPlaceLikeHome http://t.co/4…"
2144,RT @Oceana: Did you know that the #ocean covers 71 percent of the Earth's surface? Happy #EarthDay! http://t.co/qUhCKCjPiS
2145,RT @SolutionsProj: #ClimateChangeisReal...and so is an awesome #100percent #renewable #energy future! http://t.co/7GDLtjBT3w #EarthDay #100…
2146,RT @LewisPugh: On #EarthDay let's celebrate our oceans - home to nearly 1/2 the world's known species. Please RT. http://t.co/OOuQXMyMKp
2147,"RT @MarkRuffalo: Happy #EarthDay all living systems of this beautiful, spinning, nearly impossible, blue shining sphere."
2148,"RT @NRDC: #EarthDay only comes once a year, but these tips can help the planet and your wallet year-round. http://t.co/JxTqGLB2CG"
2149,RT @damionflynn: Wouldn't it be great if every day was Earth Day? #GoGreen #EarthDay #savetheplanet
2150,RT @Sik_One48: I wish the media would talk about climate change and conservation like it was #EarthDayEveryDay
2151,RT @guildnavigator: Let's be in awe of what we have. Let's look after it. Happy #EarthDay #EarthDay2015 #EarthDayEveryDay http://t.co/ofK9S…
2152,RT @TechNinjaTodd: We Need to Keep Planting Gardens #earthday http://t.co/L2U8vhyzvF via @teachwithsoul
2153,RT @Global_Witness: How Many More environmental activists murdered in 2014? Find out here http://t.co/vWmRgMumcr http://t.co/TnrnDC0x89
2154,"RESTORATION is our final film on http://t.co/zf1FM60Npo, focusing on how nature can protect the Earth from the effects of #climatechange."
2155,RT @Enric_Sala: U.K. Announces World's Largest Marine Reserve Around Pitcairn Islands! http://t.co/5tBO14D3lG http://t.co/3JnUWZpGAH
2156,"Excited to back @adriangrenier 's @kickstarter campaign to find 52, the @lonelywhale: http://t.co/b8fWZZ7jZ4"
2157,Exciting news from my production company Appian Way &amp; @netflix to produce important docs like #Virunga http://t.co/3JpobJAVhd #NetflixDocs
2158,"RT @NRDC: Thank you, President Obama for vetoing #KeystoneXL! Now reject it once and for all! http://t.co/wH4z1GL2ol http://t.co/RvCJQ83BM4"
2159,RT @World_Wildlife: FIRST video of wild Amur tigers in China! Until now footprints were only indicator. More: http://t.co/snfvWFlxmR http:/…
2160,Big opportunity for the UK to create the world’s largest marine reserve. Let’s make this a reality! http://t.co/JpjyyXX7lt #GBoceans
2161,RT @guardianeco: Call for UK to create massive marine reserve ahead of #GeneralElection #oceans #wildlife http://t.co/bx3e6koFLi http://t.c…
2162,Let's support Thai citizens demanding the end of ivory trade to protect elephants: http://t.co/Wcua5dg4q6 #ชช้างช่วยช้าง #wwfthailand
2163,#ChurchofEngland may sell £3m stake in mining firm over fears for gorilla haven http://t.co/jg1qdNoL5R #Virunga #NetflixDocs @guardian
2164,"Thanks to all who joined at the #Virunga screening last night, esp President @BillClinton and the #Netflix Team. http://t.co/e95O89QFgZ"
2165,More images from Oscar nominee @VirungaMovie here: http://t.co/ebAvgrVlcw #NetflixDocs
2166,Congratulations @virungamovie on your Oscar nomination for Best Documentary Feature. #TeamVirunga
2167,Check out this great interview with director Orlando von Einsiedel in the @nytimes: http://t.co/YjsxkXqh6D @virungamovie @grainmedia
2168,RT @sierraclub : BREAKING: @PressSec says @BarackObama will veto Congress' attempt to approve #KXL. #NOKXL http://t.co/oB78Z4JMPW
2169,Check out @MichaelEMann’s book “The Hockey Stick &amp; the Climate Wars” about his battle against climate denialism: http://t.co/MT07y88I7t
2170,RT @NRDC: HUGE NEWS! @NYGovCuomo bans #fracking in New York! http://t.co/ihQ8UjQApW http://t.co/ZtJOw0DuFK
2171,34 baby elephants need your help! Stand w/@action4ifaw : tell Zimbabwe exporting wild elephants is WRONG: http://t.co/pT11udTGu0
2172,RT @guardian: Bangladesh oil spill 'threatens rare dolphins' http://t.co/SOj6HDncQb @guardianeco
2173,Cities &amp; businesses are pledging #climate action. Time for governments to do the same @UN_ClimateTalks #COP20 http://t.co/XVxzaybsAS
2174,Thousands of marchers demand just solution at UN #climate talks in Lima http://t.co/t01Wp4OkR8 @guardian
2175,Goal to end fossil fuels by 2050 surfaces in Lima UN climate documents @guardian http://t.co/nA1t20Y6Ri #COP20 #Climate
2176,Thrilled to be involved with the sustainable fund Obvious Ventures. Congrats team @obviousvc on the launch! http://t.co/C3NJxnxiwY
2177,The horrible truth... http://t.co/NcC0XapUfE via @9GAG
2178,Optimism Faces Grave Realities at Climate Talks http://t.co/iZ0yDNxrz4
2179,Local activists are paying with their life to protect their forests in Peru http://t.co/s9mJ9UhN6O @Global_Witness
2180,US and China pledge groundbreaking #climate action: http://t.co/WgkjR9y9Ma
2181,"""If we fail, we'll not only lose #Virunga. All other parks are going to sink."" #NetflixDocs http://t.co/QTcO6zhlyS http://t.co/hYLPzdE3Fs"
2182,"At Appian Way, we are excited to partner with #Netflix to share the story of #Virunga. Streaming now: http://t.co/QTcO6zhlyS #NetflixDocs"
2183,RT @nytimes: U.N. Panel Warns of Dire Effects From Lack of Action Over Global Warming http://t.co/TzL0mPQD2r
2184,"My vote, my voice, my power. Will you join me and #TURNOUTFORWHAT on November 4th? http://t.co/B4WwlSHvxe http://t.co/mkxDkq80cg"
2185,How can #tech innovations help us address #climatechange? Find out in the 3rd installment of #GreenWorldRising. http://t.co/TGmPAmRvh5
2186,Less than a week until our national elections. Do you know where to vote? http://t.co/9oDXyQLP9f
2187,"My vote, my voice, my power. Will you join me and #TURNOUTFORWHAT on November 4th? http://t.co/B4WwlSHvxe http://t.co/0ZTyl8AalJ"
2188,Oceans 5 is a great model for working collaboratively to protect our oceans. Check it out: http://t.co/L78Sni5YHB
2189,RT @THR Leonardo DiCaprio Donates $2 Million to Create Marine Reserves and Stop Illegal Fishing: http://t.co/9uYTcYhzjz
2190,Amazing! @BarackObama creates 13th monument protecting 346K acres in the San Gabriel Mountains: http://t.co/TVJTrl9Itu #MonumentsMatter
2191,Great mashup video of my speech at the @UN – really creative work. Thanks MulliganBrother. #climatechange http://t.co/OcKQsJbnWR
2192,Grt News! @BarackObama creates the largest marine reserve in the Pacific ocean: http://t.co/7RywGlw9L7
2193,RT @Carter_Roberts: Where the wild things aren’t: Living Planet Report shows 52% decline in wildlife in 40 years http://t.co/pRSamQRhTC htt…
2194,Poet &amp; activist Kathy Jetnil-Kijiner moved world leaders at the @UN #Climate2014 summit to tears. WATCH: http://t.co/8KmlGSGx7U
2195,With @MarkRuffalo &amp; Oren Lyons at the People's #ClimateMarch for the #100percent. Pic here: http://t.co/2WAHSdaSKB
2196,Watching President Obama deliver a strong statement and commitment to #Climate2014. @BarackObama http://t.co/8hES2SfxOr
2197,Ran into this #climatechange pioneer at the @UN_Photo this morning. Thank you Vice President Gore.… http://t.co/ZmYLQFY8Uz
2198,Solving the #climate crisis is not a question of politics. It is our moral obligation for the #100percent: http://t.co/eSYjWGMbQL
2199,"New research shows that by 2050 clean, renewable energy could supply #100percent of the world’s energy… http://t.co/yixMoMyQBi"
2200,This seems like the perfect setting to join Instagram and share this view from the UN General… http://t.co/55997IDTqf
2201,"Today, I have the privilege to speak at the United Nations #Climate2014 Summit where world leaders are… http://t.co/u3sl5BBjfn"
2202,Honored to accept at this key moment for #Climate2014. RT @UN: Ban Ki-moon names @LeoDiCaprio Messenger of Peace http://t.co/GfOEvhlvAJ
2203,"#TarSands oil mining damages communities, water, land, &amp; wildlife - and drives #climatechange. TAKE ACTION: http://t.co/OAWwMiGsMV"
