,text
2884,"RT @CAgovernor: LIVE NOW: Governor @GavinNewsom joins @Ava @Netflix’s Ted Sarandos, @Jon_Huertas &amp; more to talk about how the film &amp; TV ind…"
2885,Tune in! https://t.co/dHVyVJuf55
2886,RT @CAgovernor: TODAY: Governor @GavinNewsom will host a virtual roundtable with Californians who work in the film and television industry…
2887,"NEW: CA has 81,795 confirmed cases of #COVID19:
+1.7% from yesterday.

3,073 of those are in hospitals:
+1.2%.

1,076 of those are in the ICU:
+0.0%."
2888,"RT @CNBC: Top execs from Netflix, Disney, Salesforce and more call on Congress to provide $1 trillion in coronavirus relief to local govern…"
2889,"When #COVID19 hit--Californians came together and met the moment. 

We stayed home. Worked hard to keep each other safe.

Now, we’re starting to re-open our communities. But the fight against COVID-19 isn’t over.

Let’s stay the course and stop the spread. https://t.co/1js8GFCP2F"
2890,Great to join you all! https://t.co/FebaVHJiUC
2891,"RT @CAgovernor: This year's graduates embody the passion and determination of the California spirit.

Congrats to the class of 2020!🎓
https…"
2892,"RT @DemGovs: .@GavinNewsom on the moral imperative to send aid to the states: ""The next time they want to salute and celebrate our heroes,…"
2893,"CA is allowing more counties to accelerate their re-opening process.

This will be based on each county’s ability to increase testing, work with nursing homes, and stabilize their hospitalization and case rates.

LEARN MORE: https://t.co/qVvb4tvkyg"
2894,"NEW: Over the last 14 days, CA has seen:
- 7.5% decline in hospitalizations.
- 8.7% decline in the number of ICU patients statewide."
2895,TUNE IN NOW for a #COVID19 update. https://t.co/eSKzZzZTb2
2896,Tune in. https://t.co/MWQEp4fE42
2897,"States across our country are experiencing massive deficits due to #COVID19.

This isn’t a red or blue issue.

We cannot do this alone.

The federal govt has a moral and ethical obligation to support states so we can support our heroes on the frontlines.

https://t.co/idiDAzZWTH"
2898,"RT @CAgovernor: Practicing physical distancing protects our first-responders, essential workers and our #COVID19 vulnerable neighbors.
 
Le…"
2899,Grateful for the brave firefighters and first responders on the scene battling these flames tonight. https://t.co/3vdqoXroWu
2900,"To California’s college graduates:

A huge CONGRATULATIONS to the class of 2020!

@JenSiebelNewsom and I know this isn’t *quite* what you imagined for this major milestone -- but that doesn’t change its importance.

We can’t wait to see what you do next. https://t.co/qeWrJi9hTw"
2901,"A global health crisis has led to a global economic crisis. The magnitude of what we’re facing requires a response only the Federal Govt can provide.

The Senate must put partisanship aside and provide the relief we need to protect our healthcare workers, teachers &amp; firefighters. https://t.co/5NKL5SyXUO"
2902,"We’re facing a recession worse than the Great Recession.

36 million Americans have lost their jobs.

States simply cannot recover from this alone.

Congress must pass the #HeroesAct and provide states and cities the relief they need. https://t.co/xDk8oJTzRK"
2903,"Californians have come together and met the moment. Serving on the frontlines. Staying home.

We’ve had each other’s backs.

Now the federal government should have ours.

CA, OR, WA, NV, and CO have asked for $1 trillion to protect our public schools, health, and safety programs."
2904,"In this crisis, CA must adopt a balanced budget that protects our people and progress.

That means protecting our core values: public health, public safety, public education — and those hit hardest by #COVID19.

But we cannot do this on our own."
2905,"A global health crisis has triggered a global financial crisis.

The U.S. GDP is projected to decrease by 26.5% this quarter. Job loss is at an all time high. We’re facing a recession worse than the Great Recession."
2906,TUNE IN NOW. https://t.co/1wgTDnFioa
2907,"As we continue our fight against #COVID19, we must also continue to prepare for and fight wildfires across CA.

We simply can’t pull back on priorities that keep us safe. https://t.co/KbTn0AYJar"
2908,"RT @CAgovernor: California has conducted over 1 million #COVID19 diagnostic tests.

The state will continue to ramp up its testing capacity…"
2909,"From January to May 10 last year we had 675 wildfires.

From January to May 10 this year we’ve had 1,130 wildfires.

A 60% increase.

As we continue to fight #COVID19 we can’t pull back on priorities that keep us safe. We will continue invest, prepare &amp; fight wildfires across CA."
2910,TUNE IN NOW. https://t.co/pQ6FjReTqr
2911,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state's wildfire preparedness amid #COVID19.

Watch live on Twit…"
2912,New guidance can be found here: https://t.co/xtXFwVeWc2
2913,"NEW: CA has released guidance for the re-opening of more industries such as:

-Offices (that cannot telework)
-Malls and strip malls (for curbside / outdoor pickup)
-Outdoor museums.

CA is flattening the curve but we MUST continue to allow science and public health to guide us."
2914,"NEW: CA has conducted over 1,000,000 #COVID19 tests.

This is an important milestone but we still have work to do. We must continue to ensure everyone has access to COVID-19 testing --  regardless of their zip code."
2915,TUNE IN NOW for a #COVID19 update. https://t.co/zE4OeYofcU
2916,"RT @CAgovernor: TUNE IN: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter and Faceb…"
2917,RT @CAgovernor: .@mycalVet‘s Dr. Vito Imbasciani is dedicated to serving veterans and working to prevent the spread of #COVID19 in veterans…
2918,"NEW: Without federal support, states will be forced to make impossible decisions.

Today—CA, OR, WA, NV, CO, and our legislative leaders have joined together to ask the federal government for $1 trillion to protect our schools, public health, and public safety services."
2919,TUNE IN NOW for a #COVID19 update. https://t.co/rIvSaxUrBP
2920,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter and Faceboo…"
2921,"The love of my life. The mom that does it all. Thank you for teaching our kids to lead with empathy and compassion.

Happy Mother’s Day to @JenSiebelNewsom—and all the amazing moms out there. You’re the glue that keeps so many of us together during this crazy time.

We love you!! https://t.co/jhxZLh3vvl"
2922,"RT @CAgovernor: CA is moving into stage 2 of modifying the stay-at-home order, but #COVID19 is still spreading.  
   
Maintaining 6 ft of d…"
2923,"CA is now a vote by mail state.

Every registered voter will receive a mail-in ballot for the Nov election.

We’ll also provide safe in-person voting options.

The right to vote is foundational to our democracy. No one should be forced to risk their health to exercise that right."
2924,TUNE IN NOW. https://t.co/PKQ0HfGI7Q
2925,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter and Faceboo…"
2926,"RT @CaltransHQ: UPDATE! Now 18 food trucks and rest stops around the state!

See a list of the locations here: https://t.co/dOCJxwKErN

CC:…"
2927,"NEW: Today CA released guidance for some lower risk industries to begin re-opening.

Starting TOMORROW places like:
-clothing stores
-bookstores
-florists
-sporting goods

Along with manufacturing and logistics associated can start to re-open.

LEARN MORE: https://t.co/xtXFwVeWc2 https://t.co/raiY8W21r9"
2928,Tune in now: https://t.co/Z3vQKKebvq
2929,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter and Faceboo…"
2930,"RT @CAgovernor: Nurses' contributions are invaluable in the fight against #COVID19! 👩🏽‍⚕️👨🏿‍⚕️

On #NationalNursesDay, California celebrate…"
2931,"NEW: CA has 58,815 confirmed cases of #COVID19:
+ 4.6% from yesterday.

3,334 of those are in hospitals:
-1.0%.

1,140 of those are in the ICU:
-1.5%.

CA: we are flattening the curve -- but we must continue to take this seriously.

Your actions can save lives."
2932,"RT @CAgovernor: California’s small businesses, like Display:California, are the backbone of the state’s economy. 

Yesterday Governor @Gavi…"
2933,"To our front line workers who test positive for #COVID19: we have your back.

CA is now streamlining the process and making it easier for you to qualify for workers' compensation benefits -- retroactive from March 19th and through the next 60 days."
2934,RT @CaliforniaLabor: Governor Newsom’s order today adds a vital layer of protection to essential workers putting their lives at risk to pro…
2935,"NEW: CA has launched a new site that will allow you to find a #COVID19 test near you. 

https://t.co/e82f36Abzd will allow you to search by your zip code and find testing sites statewide where you can book an appointment."
2936,TUNE IN NOW. https://t.co/NU3AkxNrPp
2937,"RT @JenSiebelNewsom: This pandemic exposed how critical it is that our policies support women, and how vulnerable ALL of us are when they d…"
2938,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to #COVID19. 

Watch live on Twitter and Facebo…"
2939,"NEW: CA has 56,212 confirmed cases of #COVID19:
+2.3% from yesterday.

3,369 of those are in hospitals:
+2.6%.

1,157 of those are in the ICU:
-1.9%.

CA: you are flattening the curve -- but we must continue to take this seriously and allow our reopening to be guided by science."
2940,TUNE IN NOW. https://t.co/MD093HrZqv
2941,"Starting FRIDAY lower risk workplaces in Stage 2 such as:
- bookstores
- clothing stores
- florists
- sporting goods

Can begin to re-open with modifications and adaptations like curbside pickup. https://t.co/e5L3AXxzuh"
2942,RT @CAgovernor: TODAY: Governor @GavinNewsom will meet with a small business owner in Sacramento to discuss how businesses are adapting to…
2943,❤️ https://t.co/ozPGlVoT28
2944,"RT @MayorOfLA: We have signed a contract with a hotel in Downtown L.A. to deliver more than 460 new rooms for Project Roomkey, bringing our…"
2945,"RT @tedlieu: Being in lockdown until we find a cure is not sustainable. At the same time, allowing large numbers of deaths from a lethal vi…"
2946,RT @CAgovernor: California is thankful to the men and women in uniform who have assisted in protecting our communities from wildfires and o…
2947,"NEW: CA has 54,937 confirmed cases of #COVID19:
+2.5% from yesterday.

3,284 of those are in hospitals:
-1.0%.

1,179 of those are in the ICU:
+0.9%.

CA is flattening the curve--but we must continue to take this seriously and allow our reopening to be guided by data and science."
2948,"What DOES this include? 
Places like:
- clothing stores
- florists
- bookstores
- sporting goods stores

All with curbside pick-up.

What does this NOT include at this time?
Places like:
- Offices (can continue telework)
- Restaurants (seated dining)
- Shopping Malls"
2949,"CA is led by data and SCIENCE.

Based off our progress, we’ll begin to gradually move into Stage 2 this FRIDAY.

Some sectors where there’s a lower risk of transmission will be able to adapt &amp; re-open with modifications.

This will include some retail and manufacturing/logistics."
2950,TUNE IN NOW. https://t.co/NyM7l2DOXS
2951,"RT @CAgovernor: #COVID19 doesn’t take the weekend off. 

📍Stay 6 feet apart when out for essentials.

Let’s continue to flatten the curve,…"
2952,RT @CASOSvote: Every voter in #CD25 (portions of LA &amp; Ventura County) and #SD28 (Riverside County) will receive a vote-by-mail ballot for t…
2953,"NEW: CA has 50,442 confirmed cases of #COVID19:
+3.1% from yesterday.

3,428 of those are in hospitals:
-2.0%.

1,192 of those are in the ICU:
+0.0%.

We’ve now tragically lost 2,073 people to #COVID19 in CA.
 
Remember: Your actions impact the lives of others. #StayHomeSaveLives"
2954,"RT @CAgovernor: On International Workers Day, CA honors its essential workers &amp; health care workers on the frontlines of #COVID19, as well…"
2955,TUNE IN NOW. https://t.co/KJe9JaWHQN
2956,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter and Faceboo…"
2957,Tune in! https://t.co/yrS9w56HWg
2958,"RT @LateNightSeth: Tonight, @SethMeyers chats with @CAGovernor Gavin Newsom and @unfoRETTAble! Plus, #ACloserLook at the current state of t…"
2959,NEW: CA will now allow adults to obtain marriage licenses via videoconferencing for the next 60 days.
2960,"RT @JenSiebelNewsom: That was so much fun! 

If you couldn’t tune in this morning, check out the video below to read along with me as we ce…"
2961,"NEW: CA has 48,917 confirmed cases of #COVID19:
+5.2% from yesterday.

3,497 of those are in hospitals:
+0.1%.

1,192 of those are in the ICU:
+0.5%.
 
Your actions impact others. CA’s flattening the curve but we MUST continue to take this seriously. #StayHomeSaveLives"
2962,"Today, we announced a new portal to help parents -- including our essential workers -- find safe and licensed child care in their area.

VISIT https://t.co/xtXFwVeWc2 to learn more.👇"
2963,TUNE IN NOW for a #COVID19 update. https://t.co/mmG0u4WnbN
2964,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter and Faceboo…"
2965,"RT @CaltransHQ: Today, we mourn &amp; honor 189 fallen heroes, those workers who lost their lives maintaining your transportation system.
 
Tha…"
2966,"RT @JenSiebelNewsom: This #DenimDay, my heart is with all survivors of sexual assault. Together, we can and will end the culture of silence…"
2967,"Going to REPEAT, REPEAT, REPEAT:

CA is flattening the curve because folks are staying home. Practicing physical distancing.

We aren’t out of the woods yet.

We must continue to take this seriously and allow our re-opening to be guided by science and public health."
2968,"We need to ensure our children are healthy and fed.

Nearly 4 million children in CA, who are eligible for free or reduced school meals, can now receive up to $365 in benefits to replace school meals they may no longer be receiving.

Learn more: https://t.co/xtXFwVeWc2"
2969,"NEW: CA has 46,500 confirmed cases of #COVID19--
+3.3% from yesterday.

3,495 of those are in our hospitals--
+1.2% from yesterday.

1,186 of those are in the ICU--
+0.4% from yesterday.
 
CA is flattening the curve, but we must continue to take this seriously.
#StayHomeSaveLives"
2970,"RT @CAgovernor: California will support families who are struggling without school meals for their kids! 🍽️

Governor @GavinNewsom announce…"
2971,TUNE IN NOW. https://t.co/2W5ZUhtYK7
2972,"CA will re-open our economy in a gradual and thoughtful way -- guided by public health and science.

Our stores will look different. Offices will operate differently. But we will be healthier.

https://t.co/wQDBSy2BJz"
2973,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter and Faceboo…"
2974,"RT @JenSiebelNewsom: This Thursday come celebrate Día de los Libros with myself, @First5CA, &amp; @CAStateLibrary on Facebook Live! We go live…"
2975,"ICYMI:

There is now a 60-day extension for several @CA_DMV deadlines -- including recently expired drivers’ licenses and IDs. https://t.co/TNisGdrhIE"
2976,"NEW: CA has 45,031 confirmed positive cases of #COVID19.

3,455 of those are in our hospitals. 1,181 of those are in the ICU.
 
Science, data, and public health MUST drive our decisions.

Remember -- your actions impact the lives of others.

#StayHomeSaveLives"
2977,"I know we're all ready for life to go back to normal.

But it's unbelievably important we re-open our economy in a scientific, thoughtful way -- guided by public health.

Our stores will look different. Offices will operate differently. But we will be healthier."
2978,"STAGE 4: End of Stay-At-Home Order

Re-opening the highest risk parts of our economy -- once therapeutics have been developed.

This will include mass gatherings such as:
- Concerts
- Convention Centers
- Live audience sports"
2979,"STAGE 3: Higher Risk Workplaces

Gradually re-opening some higher risk environments with adaptations and limits on size of gatherings.

This will include:
-Personal care (hair salons, nail salons, gyms)
-Movie theaters
-Sports without live audiences
-In-person religious services"
2980,"STAGE 2: Lower Risk Workplaces

Gradually re-opening some lower risk workplaces with adaptations.

This will include:
- Retail (e.g. curbside pickup)
- Manufacturing
- Offices (when telework not possible)
- More public spaces"
2981,"STAGE 1: Safety and Preparedness.

This is where we are now.

Staying home and flattening the curve.

Building out our testing, PPE, and hospital capacity.

Making our essential workplaces as safe as possible.

And preparing sector-by-sector guidelines for a safe re-opening."
2982,"CA is flattening the curve, but the reality is #COVID19 is not going away soon.

Our re-opening must be gradual, guided by public health and science, and will be done in the following STAGES:"
2983,"Politics and protests will not drive our decision making.

Science, data, and public health will drive our decision making.

#StayHomeSaveLives"
2984,TUNE IN NOW for a #COVID19 update. https://t.co/KwyyDjChSj
2985,Tune in! https://t.co/ttLNVMbuAI
2986,CA is lead by data and science. We’re looking at patterns and numbers of cases in real time. Working to prevent our #COVID19 trend lines from becoming headlines. https://t.co/BSY1dU5vSP
2987,"Over the next few weeks I’ll be hosting digital conversations with small business owners, workers, and industry leaders to hear directly from those impacted by #COVID19 and how they’re working to modify operations and work toward CA’s recovery.

Together, CA can meet this moment."
2988,"NEW: CA has 43,464 confirmed positive cases of #COVID19.

3,372 of those are in our hospitals. 1,185 of those are in the ICU.
 
Data, science, &amp; health must drive our decisions.

Your actions impact the lives of others. Stay home. Practice physical distancing.

#StayHomeSaveLives"
2989,TUNE IN NOW for a #COVID19 update. https://t.co/m4HSuo8t9A
2990,"Today, Colorado and Nevada joined CA, OR, and WA in our Western States Pact.

The West Coast is -- and will continue to be -- guided by SCIENCE. We issued our stay at home orders early to keep the public healthy. We’ll open our economies with that same guiding principle."
2991,"RT @GovSisolak: Today, Nevada is joining California, Colorado, Oregon &amp; Washington in the Western States Pact. I believe sharing informatio…"
2992,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter and Faceboo…"
2993,"RT @CAgovernor: The longer we go out, the longer we stay in. 

Keep staying home, California – you're saving lives. #StayHomeSaveLives 

ht…"
2994,.@SHAQ called his neighbor -- Cheryl -- to check in. You should too! https://t.co/ndUJGtyRqb
2995,"It’s going to be nice outside this weekend. You might be feeling cooped up. Ready for life to go back to “normal.”

But can’t stress this enough:

CA can only keep flattening the curve if we stay home and practice physical distancing.

You have the power to literally save lives."
2996,RT @BerniceKing: 👏🏾👏🏾👏🏾 Let’s choose the #CompassionateWayForward.
2997,"NEW: CA has 39,254 confirmed positive cases of #COVID19.

3,344 of those cases are in our hospitals. 1,216 of those are in the ICU.
 
I know it’s going to be nice out this weekend. And many are tired of staying home. But we MUST continue take this seriously.

#StayHomeSaveLives"
2998,"NEW: CA has launched a first-in-the-nation program--

Restaurants Deliver will allow local restaurants to provide meals for older Californians. 3 meals a day--at no cost.

This will help provide jobs to local businesses and aid those in need.

Learn more:
https://t.co/e82f36Abzd."
2999,TUNE IN NOW for a #COVID19 update. https://t.co/lzSjy7zfF8
3000,"RT @RyanSeacrest: Big show today:

@MeghanTrainor for #iHeartFirstResponders TONIGHT

@KatyPerry on for Sunday’s historic #AmericanIdol sho…"
3001,"RT @SenKamalaHarris: People across the country are going hungry and debt collectors have the gall to try to seize the $1,200 direct payment…"
3002,"No one stands taller than when they bend down on one knee to lift another up.

That’s the spirit of the initiative we launched this week--allowing folks to volunteer and give back to their communities during this trying time.

➡️ https://t.co/8NCjwzLdyR ⬅️ https://t.co/fmodoE6V3B"
3003,#RamadanMubarak to all who celebrate! https://t.co/ztcUiNnoha
3004,"RT @CAgovernor: ""I wanted to talk a little bit today about debt.""

📽️ Today, Governor Newsom signed an executive order to stop debt collect…"
3005,"RT @JenSiebelNewsom: I couldn’t resist dropping in on @GavinNewsom’s chat with @mPinoe! 

She is an inspiration both on and off the field.…"
3006,Tune in! https://t.co/iDoDAhCiTJ
3007,"RT @CAgovernor: LIVE NOW: Governor @GavinNewsom with @mPinoe on Instagram! 

📲 https://t.co/dgI7NPFnni https://t.co/mgiYM7w6pK"
3008,"NEW: CA has 37,369 confirmed positive cases of #COVID19.

3,343 of those cases are in our hospitals. 1,204 of those are in the ICU.
 
We have tragically lost 1,469 lives in CA, including 115 yesterday--our deadliest 24 hours yet.

We MUST take this seriously.

#StayHomeSaveLives"
3009,"Californians need relief.

Debt collectors are now prohibited from collecting from COVID-related relief for individuals like CARES Act stimulus checks. https://t.co/hDb3sL1TtE"
3010,"NEW: 21 out of the 24 major student loan servicers have agreed to provide relief to 1.1 million CA students.

For the next 90 days there will be no late fees. No fines. And actual support for new payment plans for the future. 

Thank you @JBPritzker for leading this effort."
3011,TUNE IN NOW for a #COVID19 update. https://t.co/QV6CQyCQ0C
3012,"We are the UNITED States of America.

Today, CA doctors headed to NY for the next two weeks to help fight #COVID19.

Grateful for their service and their willingness to help our fellow Americans in need. https://t.co/AgHgSORnYs"
3013,RT @CBSNewsPress: .@GavinNewsom tells @BillWhitakerCBS how Calif. uses AI driven mapping techniques to fight Covid-19. Watch the governor @…
3014,"RT @CAgovernor: TUNE IN: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter &amp; Faceboo…"
3015,"I’ll be going live with @mPinoe on Instagram TOMORROW!!

Make sure to tune in at 1:30 PM PT. #PinoeAskNewsom https://t.co/jkpBXmxReh"
3016,RT @calnatresources: We are now live to celebrate the 50th anniversary of Earth Day! 🎥https://t.co/QUtQfwwnSN
3017,"NEW: CA has 35,396 confirmed positive cases of #COVID19.

3,357 of those cases are in our hospitals. 1,219 of those cases are in the ICU.
 
CA is flattening the curve--but only if we continue to take this seriously. Stay home. And practice physical distancing.

#StayHomeSaveLives"
3018,"CA will add an additional 86 testing sites -- specifically focused on underserved communities and communities of color that are often harder hit by #COVID19.

We need equity in our testing capacity across the state to keep ALL Californians healthy."
3019,"NEW: CA will work with our hospitals and health systems to resume delayed medical care like tumor removals and key preventive care services--which were deferred to prep for the #COVID19 surge.

We’ll do this in a thoughtful and judicious way to ensure our system has the capacity."
3020,TUNE IN NOW. https://t.co/wdU1FLSEX7
3021,"RT @CAgovernor: TODAY: Governor @GavinNewsom provides an update on California’s response to the #COVID19 outbreak.

Watch live on Twitter &amp;…"
3022,RT @CAgovernor: Today we mark 50 years of #EarthDay and celebrate the half a century of extraordinary work here in California. We’re proud…
3023,"RT @mPinoe: Thursday! My home state Gov.Newsom and I will be talking all things Covid19, Shelter in Place, plans and strategy for Re-Openin…"
3024,"California’s strength lies in its spirit of community and commitment to service. The power of 40 million raised hands, simply to lend a hand.

Together, we can meet this moment.

#CaliforniansforAll  
https://t.co/oAKEwVMm50"
3025,"RT @Elex_Michaelson: LOVE @GavinNewsom's idea of ""Californians for All.""

@CAgovernor is encouraging volunteer service from all Californian…"
3026,"NEW: CA has 33,261 confirmed positive cases of #COVID19.

3,365 of those cases are in our hospitals. 1,241 of those cases are in the ICU.
 
CA is flattening the curve, but only if we continue to take this seriously. Stay home. And practice physical distancing.

#StayHomeSaveLives"
3027,TUNE IN NOW for a #COVID19 update. https://t.co/KfpziY0tnI
3028,"RT @CAgovernor: TUNE IN: Governor @GavinNewsom will provide an update on California's response to #COVID19. 

Watch live on Twitter and Fac…"
3029,"CA is beginning to flatten the curve -- but we’re not out of the woods yet.

We must continue to stay home. Practice physical distancing. And allow our re-opening to be guided by public health and science. #StayHomeSaveLives https://t.co/2WyWVdTpsk"
3030,"RT @JenSiebelNewsom: Earlier today, @GavinNewsom and I chatted with parents who just received new chromebooks for distance learning with th…"
3031,"RT @JenSiebelNewsom: As a mom of 4, I know all too well that distance learning is hard. But for families who lack access to critical techno…"
3032,RT @CBSThisMorning: ONLY ON @CBSThisMorning: @CAgovernor @GavinNewsom talks to @tonydokoupil about California’s response to the #coronaviru…
3033,"- 70,000+ laptops, iPads, and more.
- $30M for hot spots and connectivity help.
- City buses as super hotspots.

School may be out -- but class is still in.

Now, more than ever, it’s unbelievably important we focus on bridging the digital divide and empowering our CA students. https://t.co/5TuSoVMHbf"
3034,"NEW: CA has 30,978 confirmed positive cases of #COVID19.

3,257 of those cases are in our hospitals. 1,196 of those patients are in the ICU.
 
CA -- please continue to take this seriously. Stay home. Practice physical distancing.

#StayHomeSaveLives"
3035,.@JenSiebelNewsom and I are giving an update on #COVID19 this morning. Tune in. https://t.co/bOsZl0rOgh
3036,TUNE IN NOW for a #COVID19 update. https://t.co/bOsZl0rOgh
3037,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter and Faceboo…"
3038,"RT @CGIU: ""I hope the lesson that can be absorbed in the young people watching is their capacity to be leaders and not wait around for posi…"
3039,Great to join you!! https://t.co/Txr1fCd1ej
3040,"CA has procured nearly 11,000 rooms to protect our homeless population from #COVID19.

Today, we announced Motel 6 is setting aside up to 5,025 rooms at 47 locations in 19 counties like the one we’re in front of today. We must continue to protect our homeless  from this disease. https://t.co/Peh6v2d96k"
3041,"NEW: CA has 28,963 confirmed positive cases of #COVID19.

3,221 of those cases are in our hospitals. 1,173 of those are in the ICU.
 
We have now tragically lost 1,072 people in the state of CA to this disease.

We MUST continue to take this seriously.

#StayHomeSaveLives"
3042,TUNE IN NOW. https://t.co/3UyYQD1o6a
3043,"RT @CAgovernor: TODAY: Governor @GavinNewsom provides an update on Project Roomkey, the state’s initiative to provide safe isolation capaci…"
3044,"RT @sliccardo: LIVE @ 12 PM: I'll join Gov. @GavinNewsom &amp; @SupCindyChavez in South Bay for a Project Roomkey update, incl. state + local e…"
3045,"NEW: CA has 27,528 confirmed positive cases of #COVID19.

3,180 of those cases are in our hospitals. 1,174 of those are in the ICU.
 
CA is flattening the curve -- but we MUST continue to take this seriously.

Stay home.

Practice physical distancing.

#StayHomeSaveLives"
3046,"RT @CAgovernor: TODAY: Governor @GavinNewsom will provide an update on the state’s response to #COVID19.

Watch live on Twitter and Faceboo…"
3047,Tune in tomorrow!! https://t.co/npHWswAC9x
3048,"THANK YOU -- to all the workers in the food industry. The grocery workers. Fast food workers. Farmworkers. Agricultural workers. Delivery drivers.

You are not only essential -- you are VALUED. https://t.co/4a76YdZpGd"
3049,"Workers in the food sector are the unsung heroes of this unprecedented time.

I signed an Executive Order that will increase sanitary measures and give 2 weeks of supplemental paid sick leave for #COVID19.

Our grocery lines have become our frontlines and must be treated as such."
3050,"NEW: CA has 26,182 confirmed positive cases of #COVID19.

3,141 of those cases are in our hospitals. 1,191 of those are in the ICU.
 
CA is flattening the curve -- but we MUST continue to take this seriously.

Stay home.

Practice physical distancing.

#StayHomeSaveLives"
3051,TUNE IN. https://t.co/DvFJ0MMaL7
3052,"RT @CAgovernor: CA sobresale gracias a las comunidades inmigrantes, no a pesar de ellas. 
 
El Gobernador @GavinNewsom anunció el primer fo…"
3053,"NEW: CA has 24,424 confirmed positive cases of #COVID19.

3,171 of those cases are in our hospitals. 1,175 of those are in the ICU.
 
CA is flattening the curve -- but we MUST continue to take this seriously.

Stay home.

Practice physical distancing.

#StayHomeSaveLives"
3054,"RT @CAgovernor: CA thrives because of our immigrant communities, not in spite of them.

Today, Governor @GavinNewsom announced a first-in-t…"
3055,We are also working to ensure the new federal Pandemic Unemployment Assistance (which includes coverage for our independent contractors out of work due to #COVID19) gets issued within 24-48 hours -- not the traditional 21 days.
3056,"2.7 million Californians have filed for unemployment in the last month.

Today I signed an executive order that will extend our EDD call center hours from 8AM-8PM, 7 days a week, to help process requests and get you the benefits you need as soon as possible."
3057,TUNE IN. https://t.co/lDoLielo0T
3058,RT @GovWhitmer: I am incredibly grateful that @CAgovernor sent Michigan 50 ventilators on loan from the State of California inventory that…
3059,"When it comes to re-opening, the most important thing we can do is to allow science to be our guide.

CA has met this moment in a remarkable way, but everything is conditioned on us staying the course, staying home, and practicing physical distancing. https://t.co/2pF6P4XFKH"
3060,"4) Ability to develop therapeutics to meet the demand

5) Ability for businesses, schools, and child care facilities to support physical distancing

6) Ability to determine when to reinstitute certain measures, such as the stay-at-home orders, if necessary."
3061,"1) Ability to monitor and protect our communities through testing, contact tracing, isolating, and supporting those who are positive or exposed

2) Ability to prevent infection in people who are at high risk

3) Ability of hospitals and health systems to handle surges"
3062,"When it comes to re-opening, SCIENCE -- not politics -- must be California's guide.

CA has developed 6 indicators that will help guide how and when we decide to re-open our economy. This isn’t about an on/off switch. This will be a thoughtful process -- led by public health..."
3063,TUNE IN. https://t.co/4BkCQ1bZ0Q
3064,RT @CAgovernor: TODAY: Governor @GavinNewsom will lay out parameters and tools needed before the state would modify California’s statewide…
3065,"To all the healthcare workers on the frontlines of this pandemic every day -- thank you. Your courage, service, and sacrifice are an inspiration to us all.

💙 Tonight -- we honor you. 💙 https://t.co/RuJp2gBQI3"
3066,"RT @CAgovernor: Every child deserves to grow up in a safe, stable &amp; nurturing environment free from fear, abuse &amp; neglect.

➡️ Today, Gover…"
3067,Listen to @KimKardashian (and North West!). #StayHomeSaveLives https://t.co/chwQMqqoEA
3068,"NEW: CA has 22,348 confirmed positive cases of #COVID19.

3,015 of those cases are in our hospitals. 1,178 of those are in the ICU.

We must continue to take this seriously.

Stay home.

Practice physical distancing.

#StayHomeSaveLives"
3069,"The West Coast is guided by science. We issued stay at home orders early to keep the public healthy. We’ll open our economies with that same guiding principle.

CA, WA, and OR will work together on a shared vision focused on health--not politics. Together--we’ll meet this moment. https://t.co/o1lTRudVwC"
3070,"RT @GovInslee: The West Coast is ahead of the curve on COVID-19. We’re going to make sure that stays true.

WA, OR and CA will work togethe…"
3071,RT @OregonGovBrown: There is no roadmap to address this unprecedented crisis. But there’s power in working together with our neighbors on t…
3072,"RT @CAgovernor: Today, Governor @GavinNewsom, @OregonGovBrown &amp; @GovInslee announced an agreement on a shared vision for reopening their ec…"
3073,TUNE IN at 12pm for a #COVID19 update. https://t.co/cNiPA47jA2
3074,"RT @CAgovernor: TODAY: Governor @GavinNewsom provides an update on California’s response to the #COVID19 outbreak.

Watch live on Twitter &amp;…"
3075,"RT @katieporteroc: I am proud of Californians for the work that we’ve done to social distance and flatten the curve. It’s working, but we m…"
