,text
2430,"Texas, vote for @SiegelForTexas tomorrow to help us continue our fight for Medicare for All, a livable planet and to get big money out of politics. https://t.co/v8mlLWewpz"
2431,"Trump is finally wearing a mask. Too little too late. 

His refusal to develop national pandemic policy based on science has led to widespread confusion and cost us many thousands of lives. 

Trump has rejected science. In November, we must come together and reject Trump."
2432,"Trump commutes Roger Stone's sentence, while Black and Brown kids sit in jail. This is why we need major reform of a broken and racist criminal justice system. No more two-tier justice. Rich or poor, Black, white or Latino — we need ""equal justice under law."""
2433,"Mitt Romney and I hold different opinions on virtually everything. But I agree with him strongly that Trump's commutation of Roger Stone's sentence is ""unprecedented, historic corruption."" The key political question of our time is: Where are all the other Republicans?"
2434,"It's summer. It's hot. It's vacation time. Sadly, the U.S. is the only major country not to guarantee any paid vacation or holidays. The result: 1 in 4 workers get no paid vacation time or holidays. This is outrageous. We need an economy that works for workers, not just owners."
2435,"We can keep winning races and electing progressives around the country, but we need your help. Join our #SummerOfAction and sign up to make calls today! https://t.co/VUUxxLRXi2"
2436,"This month the Senate will vote on my amendment to cut the Pentagon's bloated $740 billion budget and invest in housing, health care, education and jobs in distressed communities here at home. I thank @chuckschumer for his support for this amendment and securing a vote on it. https://t.co/fhkWtmvr6f"
2437,"Trump rejects science on COVID-19. And thousands unnecessarily die. 

Trump rejects science on climate change. And the very future of the planet is at stake.

We cannot continue a government which rejects science.

This November, we must come together and reject Trump."
2438,"Here's something we don't discuss much. Life expectancy is in direct correlation to income. If you're rich you're likely to live a much longer and healthier life than if you're poor. Poverty kills. Our job: build a health care system and economy that work for all, not just a few."
2439,"Sign up to join our day of action on Saturday! Let’s continue the political revolution and expand our movement by electing strong progressive candidates across the country.
https://t.co/YGTHHt0B4z"
2440,Our job: put as much pressure as possible on Republican leaders to take action to help the American people right now. https://t.co/SbX3CIEY6x
2441,"RT @JulieOliverTX: Senator Sanders has never forgotten that Congress is supposed to serve people, not corporations -- and that families str…"
2442,"Jane and I are deeply saddened to hear that Pamela Sue Rush has passed away. I will always carry with me what she showed us. She was a mother, an activist and an unyielding spirit. She will be deeply missed. But, as I promised, I will make sure her story is never forgotten. https://t.co/E5eMz7dnHw"
2443,RT @CathFlowers: She passed away from Covid on July 3rd. Let’s remove the injustice and structures that trapped her. https://t.co/bdu5mPcYFi
2444,"As someone who grew up in poverty, @JulieOliverTX knows the struggle working Texans face each and every day. The people of Texas’ 25th Congressional District need Julie fighting for them in Congress, and I’m proud to support her grassroots campaign. https://t.co/Ggo0mA0PDx"
2445,"RT @paulajean2020: Y'all, I am beyond words!
I first met Bernie because he showed up right here in WV. Even though he was surrounded by pre…"
2446,".@paulajean2020 will be a senator who stands up to the political and economic establishment, puts the working class first, and fights to guarantee health care as a human right. I’m proud to endorse her grassroots campaign and I hope the people of West Virginia will support her. https://t.co/jlZM7FrSGO"
2447,"I don’t have to tell anybody that these are really crazy times. 

But we cannot lose sight of the fact that we have a global climate crisis. 

And we cannot allow Congress to pass an outrageous $740 billion defense budget while neglecting the needs of our people. https://t.co/YVwwYC3UEM"
2448,"I look forward to working with Vice President Biden to help him win this campaign and to move this country forward toward economic, racial, social, and environmental justice. 3/3"
2449,"Though the end result isn't what I or my supporters would've written alone, the task forces have created a good policy blueprint that will move this country in a much-needed progressive direction and substantially improve the lives of working families throughout our country. 2/3"
2450,"While @JoeBiden and I, and our supporters, have strong disagreements about some of the most important issues facing our country, we also understand that we must come together in order to defeat Donald Trump, the most dangerous president in modern American history. 1/3 https://t.co/0sO3oGkBmr"
2451,"Let’s keep up the momentum for progressive candidates running across the country! Sign up to join our Summer of Action and make calls for @RashidaTlaib, @CoriBush, @PramilaJayapal and more this Saturday:
https://t.co/sprbuvhy3g"
2452,"Should decisions on health care be determined by the patient? Or, should they be controlled by the whims of the employer? Today's Supreme Court decision makes it clear why health care is a human right, not an employee benefit, and why we must pass Medicare for All."
2453,RT @Bonnie4Congress: Grateful for you @BernieSanders! I'm looking forward to continuing to work with you on the critical issues that will h…
2454,"Patients’ ability to get contraception shouldn’t be up to employers. It should be a decision between patients and their doctors. 

Health care—including birth control—is a right, not an employee benefit.

We must fight Trump’s rollback of these rights by passing Medicare for All. https://t.co/xYIthLjUTU"
2455,Congratulations to @Bonnie4Congress for winning her primary last night. I look forward to continue working with her in Congress to fight for working people across New Jersey and the entire country. https://t.co/UKo7W5k0vg
2456,"This economic crisis is not ending soon.

Tens of millions of people have lost their jobs.

They should not lose their housing too.

There must be an immediate, nationwide moratorium on evictions, foreclosures, and utility shut-offs."
2457,"It's always unacceptable for the U.S. to have more people in jail than any country on Earth, but especially so during a pandemic. During this crisis we must keep people out of jail who shouldn't be there and continue our fight to end mass incarceration. https://t.co/N4aJGoFto8"
2458,"Trump may not understand it, but high-quality masks, distributed to every American household and produced in the U.S. through the Defense Production Act, will save many thousands of lives. I am fighting for that amendment in the Defense Authorization Act."
2459,New Jersey: remember to vote today and cast your ballot for @Bonnie4Congress and @Arati4Congress. Let’s send these strong progressives to the U.S. House. Find the voting information you need here: https://t.co/2yHkKQSPN0 https://t.co/kKdOqqjua1
2460,"Trump's pathological lying never stops. While he continues to tell us how great the ""recovery"" is doing, the pandemic surges and millions face hunger, eviction and loss of health care. Together, we'll defeat Trump. Together, we'll move this country in a very different direction."
2461,"The temperature in Siberia is 100 degrees, wildfires are raging there and sea ice is melting. In the midst of all the other crises we face, we cannot forget climate change. We must transform our energy system away from fossil fuel to energy efficiency and sustainable energy. Now!"
2462,"Congratulations to the many Native Americans and advocates who struggled to defeat this terrible pipeline, which should never have been built. We must end our dependence on fossil fuels and stop putting corporate profits over Native American rights. The struggle continues. https://t.co/p03f3IEU4g"
2463,"Politicians and the corporate media won't discuss it much but over the past 30 years the wealth of the top 1% has gone up by $22.65 trillion, while the wealth of the bottom 50% has gone down by $776 billion. This growing wealth inequality is a moral obscenity."
2464,"We need to stop bipartisan support for a bloated military budget. While defense contractors make huge profits and we spend more on the military than the next 11 nations combined, doctors and nurses lack masks to help us fight COVID-19. Insane priorities."
2465,"We spend $740 billion on the Pentagon, but somehow we don't have enough money to provide health care, housing and childcare to all Americans. My amendment to cut the defense budget by 10% would begin to change our priorities. It will be voted on in the Senate the week of July 20."
2466,"“We need elected leaders who are going to stand for what is morally right. Who are going to stand up for humanity. That, at the end of the day, is what people in the community respond to.” –@Arati4Congress https://t.co/4W40lWxzal"
2467,"Today I want to wish everybody a happy Fourth of July weekend. I hope that today, we take a look at where we have come from as a nation, the good and the bad, and where we want to go together in the future. https://t.co/kWzhUhp5KX"
2468,She wants to create millions of good-paying jobs and rebuild our infrastructure and energy systems. She has been one of Trump’s strongest opponents in Congress. Her voice is important as we push forward with the important work of making a more fair and just America for everyone.
2469,"I’m proud to endorse @Bonnie4Congress for re-election. Bonnie has always been a strong, progressive voice in the fight for the needs of working families. She understands health care is a human right and the importance of a Medicare for All, single-payer program to cover everyone. https://t.co/mOZYs2XZCN"
2470,"The business model of the pharmaceutical industry is unfettered greed.

This is not the time for corporate profiteering of off death and suffering.

We must guarantee that coronavirus treatments and vaccines are free to all Americans. https://t.co/uibVEcHRwC"
2471,"We need to reduce the military budget by 10% and use the savings to invest in distressed communities around the country that are experiencing extreme poverty, mass incarceration, deindustrialization and decades of neglect. https://t.co/l6WUABq6Hd"
2472,"We need progressive leaders like @Booker4KY running for office, all over the country, at every level of government. That is how we carry on our movement to build a nation that is based on justice. https://t.co/PbdOsIh1Az"
2473,"Rent is due for millions today, at a time when more than 45 million Americans have filed for unemployment.

We need to suspend rent and mortgage payments nationwide.

We also must extend the $600/week expansion of unemployment benefits, which expires at the end of the month."
2474,"In my view, the time is long overdue for us to take a hard look not only at the size of the Pentagon budget, but at the enormous amount of waste, cost overruns, fraud, and at the financial mismanagement that has plagued the Department of Defense for decades."
2475,"Congratulations to Colorado district attorney candidates @alonzopayneCO and @ap4ag for winning their primaries last night. Together, we can fundamentally reform our broken criminal justice system by electing progressives at every level. https://t.co/GML7Sr3WLf"
2476,Thank you @Booker4KY for running an inspiring campaign to fight for progressive issues and uplift the working people of Kentucky and the entire country. We look forward to seeing you lead the struggle for justice for years to come. https://t.co/wVdtrDy5J1
2477,Congress must ensure that the treatment and the vaccine for coronavirus are free to all Americans. You should not have to go into debt to survive a pandemic.
2478,"Colorado, today is Election Day! Be sure to return your ballot by 7 p.m. today and vote for DA candidates @alonzopayneCO and @ap4ag. 

Find out more info about returning your ballot here: https://t.co/1TdQCboBAg. https://t.co/vxTrXL233u"
2479,"RT @NicholsUprising: Eugene Victor Debs, union leader and Socialist presidential candidate, was arrested 102 years ago today after he deliv…"
2480,"RT @JamesHaslamVT: On June 30, I hope you can join @BernieSanders, @AyannaPressley, @VarshPrakash, @RoKhanna, @RightsVT, @RightsNH, @NHYout…"
2481,"More Americans have died from the coronavirus than were killed fighting in World War I.

Tens of millions have lost their jobs and are in danger of eviction.

Now is the time to invest in jobs, education, housing and health care here at home, not a $740 billion defense budget."
2482,"As a company, Gilead is now worth over $15 billion more than before the pandemic, in part because it expects to make enormous profits by charging over $3,000 for a drug they had already developed years ago.

Their greed must be stopped.
https://t.co/v6aoZi9tb5"
2483,"This is a major victory for reproductive rights. The Supreme Court has confirmed it over and over again: the decision to get an abortion is a constitutional right, whether extremist Republican legislators like it or not. https://t.co/YKqvvfFIkm"
2484,"Happy #Pride to our LGBTQ+ family celebrating today. Fifty-one years after the Stonewall uprising, we remember the many LGBTQ+ activists who have fought for justice, equality and civil rights. The struggle continues and we stand with you."
2485,"Trump denies science. The pandemic spreads. One way to help save lives and prevent illness is for Congress to pass my amendment which calls for the production and distribution of free, high-quality masks for every American household."
2486,"Just when you think Trump cannot be more vile or racist, he outdoes himself. This morning he shared a video in which a supporter of his yells, ""white power."" Let us stand together and make certain that this ""stable genius"" is defeated, and defeated badly, in November."
2487,"When we say we have a rigged economy, that means billionaires getting richer during a pandemic while millions of people lose their jobs every week. https://t.co/gHFZktDv8o"
2488,We need to cut our military budget by 10 percent and invest that money in human needs.
2489,"Millions of Americans have lost their jobs and health insurance.

We should be empowering Medicare to cover all out-of-pocket health care costs.

Instead, Trump has made it a priority during a pandemic to throw millions more people off of their health coverage.

Unbelievable. https://t.co/hQcVwK0Pwt"
2490,"I am proud to endorse Mayor @CarmenYulinCruz for governor of Puerto Rico.

There is no one who will fight harder or more diligently for Puerto Ricans.

If you’re able to, make a contribution to her campaign here: https://t.co/KdslfdeQb0 https://t.co/kfLLLnqPYP"
2491,"At this pivotal moment, we must make a decision.

Do we want to spend billions more on endless wars, or do we want to provide decent jobs to millions of unemployed Americans?

Do we want to spend more on nuclear weapons or to invest in decent jobs, child care, and health care?"
2492,"If this horrific pandemic has taught us anything, it is that national security means a lot more than building bombs, missiles, jet fighters, tanks, submarines and nuclear warheads.

National security also means doing everything we can to improve the lives of our people."
2493,"RT @theintercept: Sen. Bernie Sanders will propose a sweeping 10 percent cut to Pentagon spending, with the savings redirected as grant mon…"
2494,"What Tuesday’s election showed us is that the progressive movement is strong.

Together, we are effectively taking on big-money interests and the political establishment and transforming American politics.

Let’s keep fighting. https://t.co/A7PnSG60pj"
2495,"What Eugene Debs was about was changing public consciousness. That’s what we have to do today. 

We must say: we don’t accept a $740 billion defense budget, we don’t accept Americans dying because they can’t afford a doctor, we don’t accept people living without clean water. https://t.co/uw7JymViln"
2496,"Last night was a big night for our movement.

There is still much to be done to create a government that works for all our people, not just the wealthy.

Let’s roll up our sleeves.

Let’s keep up the good work.

Let’s continue electing progressive candidates across this country."
2497,Congratulations to @MondaireJones on his victory in the NY-17 congressional primary! New Yorkers understand we need strong progressives in Congress to fight for working people. The struggle continues. https://t.co/1DhQU6dnGb
2498,"This crisis is far from over.

We absolutely must extend the $600 a week in expanded unemployment benefits that expires in July.

We cannot slash the incomes of millions of Americans by 50, 60, even 70 percent while the pandemic is still raging."
2499,"The people in her district have spoken loudly and clearly about her leadership, her struggles for workers's rights, racial justice, climate change and many other issues. Taking on a well-funded opponent, Rep. Ocasio-Cortez won a landslide victory. Congratulations Alexandria. https://t.co/RRUiudQSvw"
2500,"Congratulations to @AOC for winning her primary tonight! In less than two years, she has become a major leader in Congress on many important issues, and I look forward to continue working with her to achieve justice for all working people. https://t.co/zRAe2alDZB"
2501,RT @JamaalBowmanNY: https://t.co/qLdBstmfb4
2502,"RT @Booker4KY: STAY IN LINE!

Kentucky, your voice matters. If you are in line, stay there! If you are voting in Louisville and you are at…"
2503,"Kentucky, there’s still time to get out and vote for @Booker4KY. Find your polling place here: https://t.co/qKqtj8aadc https://t.co/Rf94JAd8gm"
2504,"When people in the world’s richest country turn on their taps, the water they drink should be clean.

Let us demand that Congress finally make the necessary investments in clean water for all Americans, putting human lives ahead of corporate profits. https://t.co/vOeqQ3gQTE"
2505,"Kentucky voters, be sure to postmark your ballot or vote in-person today.

Let’s help @Booker4KY take on Mitch McConnell and continue the fight for justice for all.

Find your polling location here: https://t.co/qKqtj8rL4K https://t.co/KCynEKR0ss"
2506,"New York, be sure to vote today for:

@AOC
@SamelysLopez
@JamaalBowmanNY
@MondaireJones
@jessicaramos
@JuliaCarmel__
@SenGianaris
@JabariBrisport
@yuhline
@rontkim
@MattToporowski

Find your voting place here: https://t.co/W4I6Xd3Poy"
2507,"Join Bernie, @mrdannyglover and @NicholsUprising for a screening and discussion of the documentary, ""The Revolutionist: A Film on the Life &amp; Times of Eugene V. Debs, Socialist Party Candidate for President for the United States."" https://t.co/yQkWblBcmh"
2508,"New York: Tuesday is Election Day!

Be sure to vote for these strong progressives who will help us transform the country into one that works for all, not just billionaires.

Find your voting location at https://t.co/W4I6Xd3Poy. https://t.co/Ti2o6ohTsG"
2509,"Tomorrow, Kentuckians have a chance to continue the work we started.

Together, we can achieve Medicare for All, a Green New Deal, and justice for all.

Let’s send @Booker4KY to Congress. https://t.co/eBoOWnnKN9"
2510,"A few days ago, temperatures within the Arctic Circle topped 100 degrees, shattering records. With so many unprecedented crises facing this nation and the world, we must never lose sight of the biggest existential threat facing the planet: climate change."
2511,"The rich continue to get much richer while workers suffer. Since the pandemic started, 643 billionaires have seen their wealth go up by $584 billion, while U.S. households have seen their wealth go down by $6.5 trillion and nearly 46 million have filed for unemployment."
2512,"RT @NicholsUprising: “I am for Socialism because I am for humanity. We have been cursed with the reign of gold long enough.”
— Eugene V. De…"
2513,"Tonight, join me for a screening of ""The Revolutionist,"" a film on the life and times of Eugene Debs, with a panel discussion featuring @NicholsUprising and @mrdannyglover. Tune in at 7:30 p.m. ET at https://t.co/vreIiWfeoS. https://t.co/rBH5AS4hcJ"
2514,"Trump expected tens and tens of thousands of people to show up for him in Tulsa.

Only 6,200 did.

I think there may be a sea change taking place around the country and people are catching on to the fraud that Donald Trump is. https://t.co/Ew2rv1hLUF"
2515,Jane and I want to take this opportunity to wish all the fathers in our country a Happy Father's Day. There is nothing more important than giving our kids the love and support they need.
2516,"Trump had a bad night in Tulsa. Very low turnout. Even his supporters know that COVID-19 is real and dangerous, and should not be spread at an indoor rally. More importantly, maybe people are catching on that he is a pathological liar and a fraud. Let's keep fighting."
2517,"There’s still time to join our first Day of Action to elect progressive candidates. Sign up for a phonebank today to help @Booker4KY defeat Mitch McConnell in Kentucky:

https://t.co/dbcnJblmZ7"
2518,"RT @sunrisemvmt: BIG NEWS! @BernieSanders is joining Sunday’s #Juneteenth to GOTV virtual rally w/ @JamaalBowmanNY, @booker4ky, @NelStamp &amp;…"
2519,Trump is the most corrupt president in our lifetimes and we’re witnessing more evidence today. The DOJ is not meant to be a political tool of the president. Trump and Barr have utter contempt for the rule of law. Congress must initiate an investigation of this firing immediately. https://t.co/rUbnbFbFUP
2520,"“This is a moment where we need some political mountains to move. We need some structural mountains to move. We need the mountain of racism to move, the mountain of bigotry and hate to move.” –@Booker4KY https://t.co/TnctCmYCIs"
2521,"Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guidelines. Trump is willing to spread the COVID-19 virus in order to hear some cheers. He is a direct threat to the health of the American people. He must be defeated."
2522,"“Our foreign policy is focused on diplomacy... a global Green New Deal, understanding foreign policy through the lens of climate change, coming together with our allies to end the forever wars, create living wage jobs all over the world.” –@JamaalBowmanNY https://t.co/8E8QAPaE1e"
2523,I agree with @mrdannyglover. Juneteenth should finally be made a national holiday. https://t.co/W9MrYl2VAk
2524,RT @janeosanders: I visited Black Wall Street in Tulsa to meet w/ members of the Greenwood Chamber of Commerce and small business owners wo…
2525,"RT @janeosanders: As the protests lay bare, this history isn’t known. We must expose the truths about the brutal and unjust treatment that…"
2526,"RT @janeosanders: Today, we commemorate Juneteenth, honoring this day in 1865 that marked the end of slavery. Yet the horrors of racial inj…"
2527,"Today we must recommit to building a nation that is based on justice and to root out systemic racism wherever it exists. We must create a society that values and celebrates Black Americans. That is not the work of a single day, but of every day and every generation."
2528,"Understanding the horrors and lasting legacy of slavery is a critical step to making the changes we need in our world today, and that is why I believe we must make Juneteenth a federal holiday."
2529,"It is at once beautiful to see millions of people fighting for change, and heartbreaking that more than 150 years after the first Juneteenth celebration, Black Americans still face fundamental challenges to living in safety and dignity in this country."
2530,"Today is an opportunity to confront the systemic, institutionalized racism at the heart of America, as we see unprecedented levels of protests and activism across the country calling for an end to all forms of racism and violence toward Black Americans."
2531,"As we celebrate #Juneteenth today and commemorate the abolition of slavery in the United States, we face a transformative moment for our nation and our world that cannot be ignored."
2532,"RT @JamaalBowmanNY: Wow. I just got off the phone with the triple OG himself, @BernieSanders! https://t.co/6aOjTve4t6"
2533,"RT @AOC: A better world is not only possible, it is within our reach.

From mutual aid in our communities to solidarity in the streets, the…"
2534,"The ""Democratic Majority for Israel"" is a corporate/Republican-funded super PAC that runs ugly, negative ads against progressives. This is establishment big-money politics at its worst, and why we have to transform the Democratic Party. https://t.co/M6dl1n9CUX"
2535,"Rayshard Brooks, George Floyd and Breonna Taylor should be alive today. Now is not the time for more studies. Now is the time to hold racist and corrupt police officers and police departments accountable for their actions. https://t.co/VgwxkyGxlh"
2536,"Trump’s decision to end DACA was one of the ugliest and cruelest decisions ever made by a president in modern history.

He lost.

Congratulations to DREAMers and all who fought to make this enormous victory possible.

The fight for justice continues! https://t.co/3iLmLingzQ"
2537,"Monday's Supreme Court decision on LGBTQ+ rights is a major, major step forward for the United States. https://t.co/1duZpSujDM"
2538,"Walmart, our largest employer, is owned by the Waltons, the wealthiest family in America, who are worth nearly $200 billion. Unbelievably, in the last 3 years the family's wealth has gone up by over $70 billion. They can more than afford to pay all their workers at least $15/hr."
2539,"If we’re going to bring about transformative change in this country and take on powerful special interests, we must elect great candidates at the grassroots level.

Join our day of action this Saturday to help progressives win upcoming primaries: https://t.co/ulrHQAFo4K https://t.co/G2ePRKPHLj"
2540,"Two years ago, Amazon raised their minimum wage to $15 an hour. Today, Target raised their minimum wage to $15 an hour. Now Walmart, owned by the wealthiest family in America, must do the same. We must eliminate starvation wages in America."
2541,"“My son and so many other children, their lives matter… My daughter’s life matters. So until we have change in our community, we’ll keep going.” –@CoriBush https://t.co/btJV8HZmoo"
2542,"This is what narcissism is about. Trump, in order to hear cheers from an adoring crowd, will defy science and sacrifice lives—not just those who go to his rally but those they come in contact with. For the health of the American people he must be defeated.
https://t.co/gb0HY3gUqp"
2543,We are going to take the fight for justice from the streets into the halls of Congress. https://t.co/YLWYzx2VTG
2544,The people are crying out against police brutality and murder; the pandemic is spreading around the country and over 30 million workers have lost their jobs. Yet the Do Nothing Republican Senate does nothing. I will be on the floor tomorrow. The Senate must act NOW.
2545,"Congratulations to Rick Krajewski, Nikil Saval, and other progressives who are winning elections at the state and local level. When we talk about the political revolution that means building power at every level of government.  https://t.co/LGakWBMesA"
2546,"The truth is that real change never happens from the top on down — it happens from the bottom on up.

Let’s do everything we can to elect progressives from one part of the country to the rest.

Sign up here for our Day of Action this Saturday:
https://t.co/4iSB7IGRsx"
2547,"“Having a progressive elected official in any area benefits the community... as it relates to a state attorney or a district attorney, it allows us to turn back the hands of time and undo the damage that’s been done from failed criminal justice policies.” –@MoniqueHWorrell https://t.co/xi6zBftsN7"
2548,"Trump's not only a terrible president, he is a threat to the health of the country. He's rejected science, downplayed the danger of the virus and promoted quack remedies. Now he is holding an indoor rally without social distancing. For the sake of our health, he must be defeated. https://t.co/GVQ1FIwNAG"
2549,"Decent housing is a human right. In the midst of a pandemic and economic meltdown, working-class Americans shouldn't be forced into homelessness and despair. We must stop evictions NOW and build the millions of units of affordable housing the country needs.https://t.co/fX9I8MAu6o"
2550,"RT @Arati4Congress: I’m so thrilled and honored to be endorsed by @BernieSanders, a lifelong leader for bold progressive change. https://t.…"
2551,"One of the important ways we must continue building our movement is by electing progressives at all levels of government. If you can, please add a contribution today to send @Arati4Congress, @BethDoglio and @Booker4KY to Congress: https://t.co/7KFT3gd5PP"
2552,.@BethDoglio helped lead the passage of legislation in Washington State to provide more resources to address homelessness and to empower workers. She is no stranger to taking on powerful corporations such as Amazon. We need her leadership on progressive issues in Congress. https://t.co/GQAUnvWqll
2553,"As a neuroscientist, @Arati4Congress understands health care is a right for all, not a privilege. Arati decided to take on the incumbent Democrat in her district because she knows that this moment requires bold, progressive leadership. I’m proud to endorse her today. https://t.co/SOAKZmFIM0"
2554,This is an historic day. Congratulations to the LGBTQ+ community on this monumental victory for equality. We must never stop fighting to end all forms of discrimination and build a nation based on justice for all. https://t.co/dnbdig2hUT
2555,"“If you are tired of the injustice that you are seeing on your city streets, you have the power to go out and elect progressive district attorneys.” -Travis County DA Candidate @JosePGarza https://t.co/fr7Jj6aNeL"
2556,"""When fellow graduates fail to respect the checks and balances of government, promote individual power above country, or prize loyalty to individuals over the ideals expressed in the Constitution, it is a travesty to their oath of office.""
https://t.co/ik3KLoOqdM"
2557,"Here is one more reason why we need to end mass incarceration. In American jails and prisons at least 64,000 people have been infected with COVID-19 and 589 inmates and workers have died. Today we're looking at an unprecedented level of capital punishment.https://t.co/0MisplGpyL"
2558,"Real change always takes place from the bottom on up, not the top down. The struggle for justice continues on the streets and at the ballot box. And we're winning some big victories. Keep fighting. https://t.co/MZcGd92oeO"
2559,"I can't believe I have to say this but: No, Mr. President, chokeholds don't sound ""so innocent"" and ""so perfect."" Trump is a racist. He is a demagogue. He is inciting violence. He must be defeated. https://t.co/AuTuICeeIH"
2560,"In the worst economic crisis since the Great Depression, with so many working-class families facing desperation, we must create millions of good-paying union jobs by rebuilding our crumbling infrastructure and transforming our energy system away from fossil fuel."
2561,"Brazilian president Jair Bolsonaro, like his mentor Donald Trump, is an anti-science demagogue. The result: many thousands of Brazilians are unnecessarily dying. Science is not a luxury. It is the backbone of civilization. https://t.co/Xtv1wqfRFR"
2562,"Trump rejects science. We must not. We can save many lives by doing what South Korea, France, Turkey and Austria already do: distribute high-quality face masks, free or low cost, to every household in America."
2563,"It is outrageous that Trump, in the middle of a pandemic, is working to prevent LGBTQ+ Americans from getting health care they need. Discrimination of any kind has no place in our society. We must defeat Trump, guarantee health care as a right and protect all LGBTQ+ Americans. https://t.co/aNhYc2R4M5"
2564,"State and district attorneys and prosecutors are on the front lines of the struggle against a racist criminal justice system. If we’re going to create change, we must commit to electing progressive DA candidates who will fight for justice. https://t.co/9hrnsHxwfu"
2565,"Instead of spending $740 billion on the Dept. of Defense, let's rebuild communities at home devastated by poverty and incarceration. I'll be filing an amendment to cut the DoD by 10% and reinvest that money in cities and towns that we've neglected and abandoned for far too long."
2566,"RT @janeosanders: Marny Xiong died this week of coronavirus. She was a wonderful, talented young woman, a strong progressive, and a tireles…"
2567,"We must end the criminalization of marijuana, expunge past records for marijuana-related offenses, and invest in communities harmed by the failed war on drugs. https://t.co/80OsahjjNW"
2568,"Over the past three months of this horrific pandemic, 44 million Americans have filed for unemployment, while the ten richest families in America have seen their wealth go up by $243 billion. We are witnessing the greatest transfer of wealth in the modern history of this country."
2569,"Trump wants 15,000 delegates cheering him at his GOP convention in Florida. No social distancing. His rejection of medical advice endangers not only those there but those they come in contact with. Trump's a threat to the health and well-being of the country. He must be defeated."
2570,"All over this country, the American people are demanding justice and an end to police brutality. Join me and Sen. @CoryBooker for a live town hall on the fight for racial and economic justice and how Congress must act in this moment: https://t.co/ZrKPH02U9j"
2571,Tonight: join me and Sen. @CoryBooker for a virtual town meeting on the ongoing fight for racial and economic justice. Tune in to https://t.co/vreIiWfeoS at 7:30 p.m. ET. https://t.co/N0SR8UqcyA
2572,"Republicans like to claim that voter suppression is a ""myth."" This doesn't look like a ""myth"" to me. No one in this country should have to wait in line for hours to vote. Our job: fight voter suppression everywhere. Restore the Voting Rights Act. Create a vibrant democracy. https://t.co/VXQfAYwNXd"
2573,"The annexation of Palestinian territory by the Israeli government would make the occupation permanent. That is unacceptable. I was proud to address thousands of Israelis, Arabs and Jews, demonstrating in Tel Aviv against this outcome. https://t.co/yP8voFi9At"
2574,"Trump and too many Republicans and Democrats in Congress want to approve a defense budget increasing military spending to $740 billion a year. Wrong! We should cut military spending and invest in jobs, education, housing and health care. I will introduce legislation to do that."
2575,"RT @Booker4KY: I am standing for Kentuckians, I am fighting for the Commonwealth I love, and the future I know we deserve. Kentucky is read…"
2576,RT @MondaireJones: .@BernieSanders built a movement that brought #MedicareForAll into the political mainstream. I’m running for Congress to…
2577,"RT @JamaalBowmanNY: I’m honored to have the endorsement of @BernieSanders, someone who has been fighting for civil rights, racial and econo…"
2578,"RT @SamelysLopez: I am so proud to have earned the endorsement of @BernieSanders!

It’s time to bring Bernie’s working class revolution to…"
2579,"RT @SiegelForTexas: Bernie has inspired this campaign in so many ways. 

We are fighting for #MedicareForAll &amp; a #GreenNewDeal. To challeng…"
2580,RT @CoriBush: I chose to be a surrogate for Senator Sanders’ campaign because I recognized the power he would bring as Organizer-in-Chief.…
2581,".@SiegelForTexas is a civil rights attorney and former public school teacher running a people-powered campaign that doesn't rely on support from corporate PACs. After spending his career fighting to give everyone a fair shot at success, he is ready to take that fight to Congress. https://t.co/i228z7ovUf"
2582,".@SamelysLopez is a community organizer running for U.S. House in NY-15. Her leadership has been instrumental in building a community-led grassroots political movement in the Bronx, and now she is ready to fight for our progressive values in Congress. https://t.co/n3LNAVYLC3"
2583,".@MondaireJones is a progressive community leader who, as an attorney, has led efforts to win justice for vulnerable communities through litigation and public policy. If elected to Congress, he'll fight for bold, progressive policies that help working people. https://t.co/Yx5Y5C57CU"
2584,".@CoriBush is a nurse and community activist who emerged as a leader while working on the front lines of the Ferguson movement as a protestor, clergy member, medic, and victim of police assault. Now she is continuing the bold fight for justice and running for U.S. House in MO-1. https://t.co/dRf9NeVW1p"
2585,".@JamaalBowmanNY is a public school teacher and principal who understands that low-income families are locked out of opportunity and a decent life due to a rigged system. In Congress he'll fight to invest in public schools, end mass incarceration, and address the housing crisis. https://t.co/VmJh3ermfm"
2586,".@Booker4KY is running for U.S. Senate in Kentucky, where Mitch McConnell is currently up for re-election. He was an endorser of our campaign for president and supports progressive policies such as criminal justice reform, Medicare for All, and getting big money out of politics. https://t.co/cuT3fouMqy"
2587,"One of the ways we must continue building our movement is by electing progressives at all levels of government. Today I am proud to endorse six candidates for Congress. If you can afford to right now, I hope you will consider making a contribution: https://t.co/CYyaSawJzR"
2588,"Congratulations to New Zealand. They listened to science, acted boldly, and had leadership they could trust. In the U.S., Trump downplayed the crisis, attacked science and continues to lie.  They saved lives. We lost lives. https://t.co/fNK4McYawB"
2589,"We have a system today where, while millions lose their jobs, struggle to put food on the table, and cannot afford an education or health care, billionaires have gotten $565 billion richer during a pandemic. That is a system we cannot accept."
2590,"We need to work from the ground up to transform our society. It’s clear we cannot wait any longer to act forcefully and boldly to root out systemic racism and police violence. And when we act together, we win. https://t.co/tQxKuhMjD3"
