,text
2073,RT @ElizabethBanks: Thank you @POTUS for a dash of common sense on guns. #StopGunViolence
2074,RT @kerrywashington: Thank you @POTUS for taking these steps to make us ALL safer. #StopGunViolence https://t.co/6xtrTf6821
2075,President Obama's common-sense actions will help #StopGunViolence. Now Congress needs to step up. https://t.co/DPkaaIp4p7
2076,Add your name if you think it's time for Congress to stand up to the gun lobby and help #StopGunViolence. https://t.co/Zyaa4b6QNk
2077,"RT @WhiteHouse: ""All of us need to demand a Congress brave enough to stand up to the gun lobby’s lies."" —@POTUS #StopGunViolence"
2078,"RT @WhiteHouse: ""Fort Hood
Binghamton
Aurora
Oak Creek
Newtown
The Navy Yard
Santa Barbara
Charleston
San Bernardino
Too many.""
—@POTUS
#St…"
2079,LIVE: President Obama is talking about how to make our communities safer by reducing gun violence in America. https://t.co/GGThaBxkO3
2080,Tune in at 11:40 a.m. ET to watch President Obama announce steps to help #StopGunViolence: https://t.co/AFhiFlpe74
2081,RT @WhiteHouse: BREAKING: @POTUS is taking new commonsense steps to help #StopGunViolence → https://t.co/tzn3mMYopc https://t.co/oUwpNeVRNk
2082,This is it—President Obama's final #SOTU. Say you'll be watching: https://t.co/W8niWpEVnX https://t.co/NmLWydsePO
2083,"RT @WhiteHouse: ""Change, as always, is going to take all of us."" —@POTUS on working to #StopGunViolence https://t.co/4vl5qPklqN"
2084,Start the new year off the right way and #GetCovered now: https://t.co/RmWOZyd6UQ https://t.co/d6O8TLuspK
2085,"""We know that we can’t stop every act of violence. But what if we tried to stop even one?"" —President Obama https://t.co/tdBzeGr8kC"
2086,"Hello, 2016. https://t.co/Qvt6vOY1B3"
2087,Ring in the new year with the one you love. https://t.co/lWjSZtN9N7
2088,FINAL CALL: Help make 2016 a year full of progress. Chip in today. https://t.co/xJKOZ4qAD7 https://t.co/tGQEwhpU1B
2089,You don't want to miss this. Say you'll tune in for President Obama's final #SOTU: https://t.co/0nLa9bR8wb https://t.co/JkidFquqS7
2090,LAST CALL: You could be going on a seven-day cruise to Alaska—but only if you enter today. https://t.co/L1a5XkmNoq https://t.co/OLUPeoJpLH
2091,Thinking of ways you can help out over the next year? Look no further: https://t.co/BhXZzzrqqt https://t.co/dYSv2HwKjW
2092,DEADLINE: Chip in to help fund the fight for more progress in 2016. https://t.co/ezVFTh8LJ2
2093,You and a friend could be heading north. Enter now to win a cruise to Alaska: https://t.co/R3Zhuc2Jt4 https://t.co/P8NjsWwpAg
2094,TONIGHT: Come in with the clutch contribution before the deadline. https://t.co/kmfpf4CbDf https://t.co/fdDYhGu9ng
2095,"RT @WhiteHouse: Go behind the scenes of @JerrySeinfeld's Comedians in Cars Getting Coffee with special guest, @POTUS!
https://t.co/RIJqFqB0…"
2096,Global climate action became a reality this year—keep the progress going in 2016: https://t.co/LoFVusJz5p https://t.co/0Xqt4gJM3G
2097,Chip in to help gear up for the big fights in 2016: https://t.co/Xkhkfx6GtO https://t.co/8b4O2wTDyX
2098,Here's your chance to get lost in the beauty of the Last Frontier state: https://t.co/FMSKYxg5T9 https://t.co/luIDL2OmOw
2099,Get ready—the deadline to pitch in before the new year is right around the corner. https://t.co/hbXvpbu6RY https://t.co/c9MakiUyrW
2100,"In 31 states, people can still be fired because of who they love. Help change that in 2016: https://t.co/19OA1ZV27Y https://t.co/FPJE5lqg3R"
2101,"Seven down, one more to go. Make sure you tune in for President Obama's last #SOTU: https://t.co/HFgZR9WXRC https://t.co/xqSZBhULy2"
2102,Have you entered yet? You and a friend could win a trip to Alaska: https://t.co/t6XiS36KEa https://t.co/WOixbqA6Tb
2103,Check out five big victories that made 2015 a great year for progress: https://t.co/QUoecEpNfJ
2104,Suit up—it's President Obama's final State of the Union. Say you'll tune in: https://t.co/AGwK7ExsUV https://t.co/RFwI8GwxIh
2105,You can still join the team fighting for progress. Get your contribution in under the wire: https://t.co/j5kL0bIr35 https://t.co/Mu59GJBSR3
2106,RT @OFA: ICYMI: President Obama stepped up to keep Congress from blocking action on climate change. https://t.co/HVGpYBTkyh
2107,Seeking adventure? Find it in Alaska. Enter @OFA's contest today: https://t.co/paNyXiClKM https://t.co/3icA3r8MuU
2108,Don't miss your chance for the adventure of a lifetime. Enter now—and you and a friend could be headed to Alaska: https://t.co/ForMWvOuoI
2109,This year was full of progress. But there's more work to do in 2016—and you can help: https://t.co/qHuDVCmPRN https://t.co/RO9olkGSaM
2110,"""Merry Christmas, everybody!"" —President Obama https://t.co/FOvgcxMqqw"
2111,"Merry Christmas, and happy holidays to you and yours—big or small. https://t.co/knZUoQidcl"
2112,Beautiful mountain tops. Huge glaciers. And polar bears—see them all in Alaska. https://t.co/P93uQBWHpX https://t.co/IIM1Q3afJz
2113,"RT @Everytown: Proud to team up with @NBA in the fight to #EndGunViolence in America. Learn more here: https://t.co/nXc50ACuUd
https://t.co…"
2114,"RT @WhiteHouse: Watch the world come together to #ActOnClimate and protect the one planet we've got → https://t.co/CeKOgwPJxP
https://t.co/…"
2115,Here's one way to help make 2016 a year of action: https://t.co/PkXcIqKUda
2116,Time to check this one off your bucket list: https://t.co/iK5f3Pz5Ft https://t.co/dYQZP3A8mh
2117,2015 has been a great year for progress—but there's still more work to do. https://t.co/LZSPcWTKp7
2118,Get your donation in before the door closes: https://t.co/fn8SiCN9Zt https://t.co/ILLWOpx8wD
2119,Here's your chance to take in this view for yourself: https://t.co/oxRodplqb8 https://t.co/eGwVQm8QE2
2120,Find out how @OFA organizers are gearing up to #ActOnClimate in their communities—and how you can support this work: https://t.co/OIa4ryAdw0
2121,This grassroots movement is going full speed ahead into 2016. Help keep up the momentum: https://t.co/Dksw33xnqL https://t.co/g4At2FXK60
2122,Get your binoculars ready. Enter for your chance at an #OFAdventure: https://t.co/freDgWL8DP https://t.co/YHJcpD9OIW
2123,2015 will likely be the hottest year ever recorded. https://t.co/3riSWz8Aag #ActOnClimate
2124,"Become an @OFA Champion, and cheer on the movement fighting for lasting change: https://t.co/0VygE9fMMU https://t.co/fx5sXF7rGe"
2125,"Enter now, and you and a friend could win a seven-day cruise to Alaska: https://t.co/1Au7WnJhHx https://t.co/iHo8V1XL9n"
2126,"""The number one reason I’m optimistic going into 2016: It's you—the American people."" —President Obama https://t.co/Z05ikvakH8"
2127,"In the weekly address, President Obama gives a roundup of the top ten things that happened in 2015. Watch: https://t.co/8CBy0inbgq"
2128,"Stand on the deck. Take in the beauty. Repeat. 
Enter to win a seven-day cruise to Alaska: https://t.co/XrcXjKGjj7 https://t.co/LzXb1f2Opu"
2129,"RT @FactsOnClimate: ""Our early investments in clean energy ignited a clean energy industry."" —@POTUS #ActOnClimate https://t.co/CROMkxkdwi"
2130,LIVE: President Obama is speaking in the Brady Press Briefing Room. https://t.co/n0tqEETSmp
2131,Tune in at 1:50 p.m. ET to watch as President Obama holds a news conference. https://t.co/d5vzL2IDQk
2132,"RT @WhiteHouse: Love is love in America. #2015In5Words
https://t.co/9kUvR7bY69"
2133,Lend a hand—chip in to show your support for this grassroots movement. https://t.co/YaGm6yDvaY https://t.co/DmR1NUHnbr
2134,"Bucket list:
Go on a cruise ✔
Travel to Alaska ✔
Whale watching in the Arctic ✔

Enter: https://t.co/Rqc2LYGUfV https://t.co/8adUMLh7RZ"
2135,This grassroots movement is aiming high for 2016. You can help by pitching in: https://t.co/5MGYREoabS https://t.co/FcRRnjrjPk
2136,What are you waiting for? Here's your chance for an Alaskan adventure: https://t.co/zbkKz2l4Bf https://t.co/kVXeqoIziJ
2137,LIVE: President Obama is speaking at the National Counterterrorism Center. https://t.co/FQSLkowX7v
2138,Tune in at 12:15 a.m. ET to watch President Obama deliver a statement. https://t.co/mRABhdfE0v
2139,Good news: You have two extra days to #GetCovered for the new year. https://t.co/ArZWSWTUK3 https://t.co/PqxS4UBIqD
2140,This is your chance for an adventure. Don't miss it: https://t.co/XLvczm9ftp https://t.co/Kk8IWZNVR6
2141,"The #ParisAgreement gives us the chance to secure a healthier, more prosperous future for the next generation. https://t.co/ljMW9zDTC5"
2142,"After years of effort by the U.S., nearly every country in the world came together to stand #UnitedOnClimate. https://t.co/3CtLUPak0x"
2143,Want to take in this view? Enter now for your chance: https://t.co/1jmsqPYZor https://t.co/GDxb2mhmWl
2144,"DEADLINE: If you want coverage to start off 2016, make sure to check out your options today. https://t.co/Ub9G9J4qf4 https://t.co/WfP5gLSbeY"
2145,"Thanks to American leadership, countries around the world are standing #UnitedOnClimate. https://t.co/NDKceX0BMv"
2146,"""I believe this moment can be a turning point for the world."" —President Obama on the #ParisAgreement https://t.co/BMZSntlNfh"
2147,A trip to Alaska could be great motivation to join the fight to #ActOnClimate. Enter now: https://t.co/O0BEOKfAau https://t.co/lU4veG3htt
2148,LIVE: President Obama is speaking at a naturalization ceremony at the National Archives. https://t.co/ax9hErqXZi
2149,"""America, this will change—but only when we stand up, together, and demand it."" —President Obama https://t.co/hTcIIsK5Ai #SandyHook"
2150,LIVE: President Obama is delivering a statement at the Pentagon. https://t.co/235zTWnyz0
2151,Tune in at 12:25 p.m. ET to watch President Obama speak at the Pentagon: https://t.co/lfwJ3IXZE3
2152,Say you stand with countries around the world who are #UnitedOnClimate—add your name: https://t.co/f12TuSPSjW #ParisAgreement
2153,RT @WhiteHouse: Watch @POTUS speak at 5:30pm ET on the historic #ParisAgreement → https://t.co/QscCX2jF76 #ActOnClimate https://t.co/nPCE7s…
2154,This is huge: Almost every country in the world just signed on to the #ParisAgreement on climate change—thanks to American leadership.
2155,"Congress still hasn't passed a budget, and time's running out. Read why @OFA supporters are saying #EnoughAlready: https://t.co/HMZt4b91wp"
2156,8 out of 10 uninsured Americans may qualify for financial help. See if you're one of them: https://t.co/RoQyvfMQmi #GetCovered
2157,Start the new year off right: https://t.co/YAADJtYeMp #GetCovered https://t.co/bkJVqA7Qu1
2158,Climate action at the local level is key in pushing the conversation forward. Read the latest from Wisconsin: https://t.co/Cf9ZD7cJ0p
2159,Enroll by December 15th and you'll ring in the new year with the security of health insurance: https://t.co/w0UahTIN4O #GetCovered
2160,WATCH: President Obama tells a room full of organizers to continue the fight on climate change. https://t.co/ri3kiWVDLT #ActOnClimate
2161,Nations from around the world are coming together to #ActOnClimate. Join millions calling for real progress: https://t.co/EQCMO20xAh
2162,"RT @WhiteHouse: RT if you agree:
Every child,
regardless of
race,
income,
or zip code,
deserves a shot at a great education. #ESSA https://…"
2163,LIVE: President Obama is speaking about education and signing the Every Student Succeeds Act. https://t.co/DwcKVaLlql #ESSA
2164,"RT @Everytown: If you think ending gun violence in America is an impossible dream, you need to see this.

We CAN #EndGunViolence https://t.…"
2165,"With American leadership, more than 180 nations have committed to tackling climate change. #UnitedOnClimate https://t.co/iq1SyJhVsX"
2166,The world is #UnitedOnClimate. It's time to act. https://t.co/jvCIgpcDLi
2167,"RT @WhiteHouse: ""We betray the efforts of the past if we fail to push back against bigotry in all its forms."" —@POTUS #13thAmendment https:…"
2168,LIVE: President Obama is delivering remarks at an event marking the 150th anniversary of the 13th Amendment. https://t.co/l13zAa8wtc
2169,Tune in at 11:50 a.m. ET to watch President Obama commemorate the 150th anniversary of the 13th Amendment: https://t.co/c1k3kopsr3
2170,Show your support for common-sense gun safety laws like closing the No-Fly List loophole: https://t.co/UsjEkfZQhb #DoSomething
2171,Closing the No-Fly List loophole is a no-brainer. #DoSomething https://t.co/UzbNQbUnor
2172,Hundreds of nations are coming together to stand #UnitedOnClimate—and you can join the conversation: https://t.co/98glwuXieP
2173,The world is #UnitedOnClimate—it's time for climate change deniers in Congress to get on board. https://t.co/fayuoBVCmP
2174,The world is standing #UnitedOnClimate. It's time to act. https://t.co/TRQStCSunY
2175,Congress needs to close the No-Fly List loophole—add your name if you agree: https://t.co/FiKawWdQhQ #DoSomething
2176,Congress can #DoSomething about this. https://t.co/0dhwrGu7wf
2177,RT @WhiteHouse: Here's what Congress should do  now to make it harder for people to buy assault weapons: https://t.co/oDIQ2UMleK https://t.…
2178,LIVE: President Obama is addressing the nation on the threat of terrorism and keeping the American people safe. https://t.co/6RzqPFT6or
2179,Tune in at 8 p.m. ET to watch President Obama address the nation on keeping the American people safe: https://t.co/eYAoPgkacI
2180,"""Here in America it’s way too easy for dangerous people to get their hands on a gun."" —President Obama https://t.co/HlgAJbKSNt"
2181,WATCH: President Obama offers his condolences to the San Bernardino community and calls for common-sense gun laws. https://t.co/z5WRw1ciyf
2182,Obamacare is helping millions. Repealing it would be devastating to families across the country. https://t.co/ShHxBdEdZq
2183,"Provisions in #Obamacare have helped save billions of dollars and more than 80,000 lives. Read more: https://t.co/qP0MHE41fo"
2184,"Employers have added an average of 213,000 jobs a month over the past six months. We have to keep up this progress. https://t.co/LHtWBnS0aw"
2185,"The economy added 211,000 jobs in November—a record-breaking 69 consecutive months of private-sector job growth."
2186,"RT @WhiteHouse: Watch @POTUS deliver a statement on the shooting in San Bernardino.
https://t.co/JixeyA8M2f"
2187,Countries all over the world are standing #UnitedOnClimate—join the conversation to be part of this historic moment: https://t.co/mhF9PsXw28
2188,This is a huge step forward. #UnitedOnClimate https://t.co/E8jvEr1PXH
2189,"Sixty years later, we remember the heroism of Rosa Parks and recommit to the fight for justice and equality. https://t.co/NOHa4cv8DL"
2190,RT @WhiteHouse: Big news: 154 companies are calling for strong global action on climate change → https://t.co/IU2TIZKAPI #COP21 https://t.c…
2191,Climate change deniers are trying to undermine America's commitment to #ActOnClimate. Read more: https://t.co/uzZgDXrny1
2192,Be a part of this historic moment in the fight against climate change—join the #UnitedOnClimate conversation: https://t.co/47SrSAKaqp #COP21
2193,Stand up for global action on climate change—add your name: https://t.co/MuaIyh1rkj #ActOnClimate https://t.co/OOG1VviHCw
2194,The global talks on climate change have begun. Join the conversation: https://t.co/HSeUsM9avN #UnitedOnClimate
2195,Watch President Obama discuss how to build a framework for progress on the global effort to tackle climate change. https://t.co/9zQWCyqYzA
2196,Read why the international climate talks in Paris are so important: https://t.co/FlasnjEIdK #COP21
2197,"RT @WhiteHouse: ""More than 180 countries representing nearly 95% of global emissions have put forward their own climate targets."" https://t…"
2198,RT @FactsOnClimate: BREAKING: @POTUS joins 19 countries to double clean energy funding → https://t.co/T2lZWRsuja #ActOnClimate #COP21 https…
2199,Enrolling is easy. Check out your options and #GetCovered today: https://t.co/RjOJ3Sd7KH
2200,Show your support for American leadership in the international effort to #ActOnClimate: https://t.co/mhuMkdtvMZ
2201,The Clean Power Plan is one of the biggest step America's ever taken to tackle climate change. https://t.co/UOvVIhJ7pp
2202,"Post Thanksgiving to-do list:

Sleep: ✓
Dishes. So many dishes: ✓
#GetCovered: https://t.co/VnZnTvGRJv"
2203,Be thankful today—and don't forget to give back. #HappyThanksgiving https://t.co/0rXUAY3aP1
2204,"""No matter our circumstances, all of us have something to be grateful for."" —President Obama https://t.co/sCowTWI2Lu #HappyThanksgiving"
2205,RT @WhiteHouse: .@POTUS on the tragic shooting of 17-year-old Laquan McDonald: https://t.co/CJ93od5PXO https://t.co/QRAqO5PnaC
2206,LIVE: President Obama is celebrating the 68th anniversary of the National Thanksgiving Turkey presentation. https://t.co/SwdlqcbFaq
2207,Read from @GinaEPA on how the United States is leading the international effort to #ActOnClimate: https://t.co/1H3ZafxtPo
2208,"RT @FactsOnClimate: ""What a powerful rebuke to the terrorists it will be when the world stands as one” —@POTUS #ActOnClimate #COP21 https:/…"
2209,"Read how @OFA volunteers in Tennessee are making sure that everyone has access to quality, affordable health care: https://t.co/Sc7zDxRI9Y"
2210,"Before you start cooking this week, make sure you're covered: https://t.co/2Rl8967kZX #GetCovered"
2211,RT @FactsOnClimate: American companies are using a record amount of clean energy → https://t.co/J0rBqxkaIq #ActOnClimate #COP21 https://t.c…
2212,No more excuses. It's time to #ActOnClimate: https://t.co/XzQX5J0jpA https://t.co/9mtCVvNiLx
2213,Say you're ready for strong global efforts to #ActOnClimate—don't let climate change deniers prevent progress: https://t.co/jiAVOprWZQ
2214,Get a close look inside the first-ever @OFA Organizing Director Summit: https://t.co/egN28SJ0SP
2215,"RT @WhiteHouse: ""In the face of terror, we stand as one."" —@VP Biden: https://t.co/lsBGVUPAWV"
2216,One year ago the President took common-sense #ImmigrationAction—but a long-term fix still hasn't come from Congress. https://t.co/gimZAaLhdw
2217,Happy birthday @VP. Here's to a great year. https://t.co/wTNdi5EPr3
2218,Getting help is easy. Check out your options and #GetCovered today: https://t.co/GdJw8C26Yn https://t.co/OAh3bawk7w
2219,Record-breaking temperatures in October keeps 2015 on track to be the hottest year ever: https://t.co/CplyuXjhDU
2220,Don't let climate change deniers stand in the way of global progress on climate action: https://t.co/C23ubl5JhK #ActOnClimate
2221,It's crucial to #ActOnClimate—and this is just one way the Clean Power Plan is a step forward. https://t.co/ocxLx79spL
2222,"""Progress isn’t guaranteed. It’s not inevitable. It’s something that has to be fought for."" —President Obama https://t.co/GhtHOQNU5u"
2223,The international community is committed to #ActOnClimate—show your support for global action: https://t.co/yQZV3HB089
2224,Progress on tackling climate change is happening—and we can't go back. #ActOnClimate https://t.co/w2MLu1V6Xc
2225,The health care marketplace is open—for a limited time. Now's your chance to #GetCovered. https://t.co/Zubt5iIRTh https://t.co/qA7KHMR140
2226,"RT @SecBurwell: In the first two weeks of Open Enrollment, more than 1M people have selected a plan thru @HealthCareGov. #GetCovered https:…"
2227,Say you're ready for big progress in the global effort to #ActOnClimate—add your name: https://t.co/bPePodECOq
2228,Hundreds of hardworking @OFA organizers came together at the #OFAFallSummit to drive their work forward—take a look: https://t.co/652zNmfJWy
2229,Don't let climate change deniers derail progress in the global effort to #ActOnClimate: https://t.co/mPmFhSUoSL https://t.co/AG1XQ3AyFR
2230,"In two weeks, nations across the globe are gathering to #ActOnClimate—this is a big deal. https://t.co/HL6q3Aj507"
2231,RT @OFA: Meet @GQMagazine's 2015 Man of the Year: President @BarackObama. https://t.co/HoaCoPm22s
2232,The U.S. has already tripled wind and solar energy since 2008. The Clean Power Plan will continue that progress. https://t.co/nRx3sbbKny
2233,The Clean Power Plan is a vital step to #ActOnClimate and improve public health. https://t.co/kJhg6FnU0M
2234,Get the facts on important issues like climate change—join the OFA Truth Team: https://t.co/ounOuTRFqA
2235,You might be able to get an even better health care plan. Shop around today: https://t.co/UrTpGIT1JG #GetCovered https://t.co/0xlc4VccVF
2236,RT @OFA: Retweet to let your loved ones know: It's time to #GetCovered. https://t.co/647MQeh91Q
2237,RT @WhiteHouse: Watch the full statement from @POTUS on the attacks in Paris. https://t.co/yQThOvrdxZ
2238,RT @WhiteHouse: RT if you agree: It's time to #CloseTheGap so more women have a shot at success. https://t.co/7dJl9Ki5xj #YesSheCan https:/…
2239,The security of affordable health care might make you dance: https://t.co/NfKd2cDWXk #GetCovered https://t.co/CCKa5DiSPH
2240,Man-made climate change is having a big effect on global temperatures. Read more: https://t.co/ps452iI0tN #ActOnClimate
2241,The fight for common-sense #ImmigrationAction isn't over. Read more: https://t.co/L8PbZAgdlL
2242,RT @WhiteHouse: Watch @POTUS award the #MedalOfHonor to U.S. Army Captain Florent Groberg. https://t.co/oC6Z0wNaIj
2243,Read from veteran and former Federal Chief Sustainability Officer Jon Powers on why it's time to #ActOnClimate: https://t.co/ykAO114cl7
2244,Be covered this winter—check out your options now: https://t.co/On5W1AuV89 #GetCovered https://t.co/KZNnjQaIJE
2245,"""On this day and every day, we thank you."" —President Obama #VeteransDay https://t.co/nRcBslDrdh"
2246,LIVE: President Obama is honoring veterans at Arlington National Cemetery. https://t.co/IZgdqYxNZ2 #VeteransDay
2247,ICYMI: The unemployment rate is now at a seven-year low. https://t.co/GV0CqiLHBP
2248,Make sure to check this off your list: https://t.co/obg1pKy0Bk #GetCovered https://t.co/I17bWv0MDt
2249,President Obama explains why the #TPP is good for American workers and the middle class: https://t.co/haLcmPkkIg
2250,RT @OFA: WATCH: Words of advice from the Organizer-in-Chief at the #OFAFallSummit. https://t.co/oEbB5EoE6t
2251,"""I'm going to keep on going as long as you'll have me."" —President Obama to @OFA volunteers #OFAFallSummit"
2252,"""I need you to stay involved. I need you to stay active."" —President Obama #OFAFallSummit"
2253,"""I may only hold this office for the next 14 months, but I'm not going anywhere."" —President Obama #OFAFallSummit"
2254,"""When the cynics tell us we can't change this country for the better, we know they're wrong. We've got proof."" —President Obama"
2255,"""We've still got our work cut out for us to fix the broken immigration system."" —President Obama #OFAFallSummit"
2256,"""Your organizing skills are more important than ever.""—President Obama #OFAFallSummit"
2257,"""You know we've got more work to do. You wouldn't be here if you didn't think we have more work to do.""—President Obama #OFAFallSummit"
2258,"""Even as our economy is growing, America's cut our carbon pollution more than any other advanced nation on Earth."" —President Obama"
2259,"""We've covered 17.6 million Americans so far, and in the process the deficit's been cut by two-thirds."" —President Obama #OFAFallSummit"
2260,"""We've seen the longest streak of private-sector job creation on record—that happened because of you."" —President Obama #OFAFallSummit"
2261,"""You figure out what's important in your communities and you organize around it.""—President Obama at the #OFAFallSummit"
2262,"""You be the change you want to come about.""—President Obama #OFAFallSummit"
2263,"""Together, we created a movement for change that couldn't be denied.""—President Obama #OFAFallSummit"
2264,"""It's always good to be with OFA. It's a little bit like coming home.""—President Obama #OFAFallSummit"
2265,LIVE: President Obama is speaking to @OFA volunteers at the #OFAFallSummit. https://t.co/Ao84Izvixv
2266,"""It was never about yes he can—it was about yes we can."" —@Simas44 #OFAFallSummit"
2267,RT @OFA: The #OFAFallSummit with @BarackObama is about to kick off. Follow along. https://t.co/O8A2QHT1Zm
2268,"""For the first time, more than 90% of Americans are covered."" —President Obama https://t.co/oEk3RYamsm #GetCovered"
2269,"In the weekly address, President Obama discusses why it's so important to #GetCovered: https://t.co/tx19WZPV6u"
2270,"RT @WhiteHouse: ""If we want to prevent the worst effects of climate change before it’s too late, the time to act is now."" —@POTUS https://t…"
2271,Retweet if you support American leadership on climate change. #ActOnClimate https://t.co/nzUDGeuE7v
2272,The President just rejected #KeystoneXL. Add your name to support strong action on climate change: https://t.co/UQ4n60s4fw #ActOnClimate
2273,"""If we want to prevent the worst effects of climate change before it's too late, the time to act is now."" —President Obama #ActOnClimate"
2274,"""Shipping crude oil into our country would not increase America's energy security."" —President Obama #KeystoneXL"
2275,"""Today, in 41 states, drivers can find at least one gas station selling gas for less than $2 a gallon."" —President Obama #KeystoneXL"
2276,"""In fact, gas prices have already been falling, steadily."" —President Obama on rejecting the #KeystoneXL"
2277,"""The pipeline would not lower gas prices for American consumers."" —President Obama on rejecting the #KeystoneXL"
2278,"""If Congress is serious about wanting to create jobs, this was not the way to do it."" —President Obama on rejecting the #KeystoneXL"
2279,"""The pipeline would not make a meaningful, long-term contribution to our economy."" —President Obama on rejecting the #KeystoneXL"
2280,BREAKING: President Obama just took another huge step to #ActOnClimate by rejecting the #KeystoneXL pipeline.
2281,LIVE: President Obama is delivering a statement. https://t.co/BprUPFQ9DJ
2282,"The economy added 271,000 jobs in October—a record-breaking 68 consecutive months of private-sector job growth."
2283,"The #TPP eliminates 18,000 taxes that other countries put on American goods. https://t.co/VMPIrGn2Mf #LeadOnTrade"
2284,More American-made exports means more higher-paying jobs at home: https://t.co/FNGnIEzgUx #TPP https://t.co/vIKb91bB02
2285,"""When we have a level playing field, Americans out-compete anyone in the world."" —President Obama https://t.co/xShwzu6OQF #LeadOnTrade"
2286,"RT @WhiteHouse: President Obama's trade deal is a big win for American workers.
Read the text → https://t.co/DxG2mXmXoR #TPP https://t.co/v…"
2287,"Negotiations on the #TPP are complete, and the full text is now available online. Find out more: https://t.co/A6WiTdMOXp #LeadOnTrade"
2288,More than two dozen states and cities are fighting to #ActOnClimate by defending the Clean Power Plan: https://t.co/0k5rMve0WP
2289,Finding a plan that fits your needs is easy. Check out your options and #GetCovered: https://t.co/1McmRF5opi https://t.co/xX0cVzJgxb
2290,A vocal minority could still derail the bipartisan budget deal—don't let that happen. Show your support: https://t.co/ze6XlKvLWa
2291,"Get an update on issues that matter, from gun violence prevention to health care enrollment: https://t.co/Nyp6KzliFv"
2292,RT @OFA: Great news: Montana just became the 30th state to put #PeopleOverPolitics and expand Medicaid. https://t.co/hwQM1YJnID
2293,The marketplace is open again—shop around and find a plan that works for you: https://t.co/HeXYqOqu2g #GetCovered https://t.co/g8MCjKtsEj
2294,Working hard in America shouldn't mean choosing between a paycheck and a sick kid at home. #LeadOnLeave https://t.co/Y4risUgFzH
2295,LIVE: President Obama is speaking about the re-entry process of formerly incarcerated individuals. https://t.co/2RfSaJJ0hx
2296,Tune in at 4:20 p.m. ET to watch President Obama speak on rehabilitation and reintegration: https://t.co/X1CmRvumbO #CriminalJusticeReform
2297,Here's what happened when 35 passionate student organizers came together to learn how to improve their impact: https://t.co/3wRfGGGMQE
2298,"Under #Obamacare, the uninsured rate in the United States is at the lowest level on record. https://t.co/JclMvADTnN"
2299,Nearly 8 in 10 uninsured Americans may be eligible for financial help. Check out your options: https://t.co/mJtVbt1ba5 #GetReadyGetCovered
2300,Open enrollment is back: https://t.co/DCGSKXPVzi #GetReadyGetCovered https://t.co/zACudz9e7c
2301,"Post Halloween checklist:

Coffee: ✓
Brunch: ✓
Health insurance: https://t.co/vD8uoA1Qis
#GetReadyGetCovered"
2302,The health care marketplace is open again. Check out your options now: https://t.co/osU8GUFSIu #GetCovered
2303,Don't miss your chance to #GetCovered: https://t.co/pOS2uGg8f9 https://t.co/J24jqQZ2qm
2304,Trick-or-treat? #HappyHalloween https://t.co/0T8yc2vYyk
2305,Make sure you #GetCovered tomorrow—before you eat too much Halloween candy. https://t.co/h5gKMcxpS4
2306,"""Every year, we spend $80 billion in taxpayer dollars to keep people incarcerated."" —President Obama https://t.co/uQZOaQtJUM"
2307,"In the weekly address, President Obama calls for meaningful criminal justice reform: https://t.co/uQZOaQtJUM"
2308,Don't miss it. #GetCovered https://t.co/gMIOgP4ukJ
2309,Watch as President Obama and @FLOTUS welcome children to trick-or-treat at the White House: https://t.co/SXmz119b8h https://t.co/EgX7iptsd3
2310,Passionate student organizers came together at @OFA's Campus Organizing Summit. Find out more: https://t.co/OZN4MovTxo
2311,"DYK: Under #Obamacare, millions of young adults are able to remain on their parents' plans until they turn 26. https://t.co/KrkFcb9KsH"
2312,"""I applaud the Democrats and Republicans who came together this morning to pass a responsible, long-term budget agreement."" —President Obama"
2313,Spread the word: There are nearly 10.5 million uninsured Americans who may be eligible to #GetCovered in 2016. https://t.co/2X9XiLsgVR
2314,Read @ShaunOMB's op-ed on how science and data are helping the U.S. focus on the long-term costs of climate change: https://t.co/324sszQ7BZ
2315,Big polluters and climate change deniers are standing in the way of progress—fight back: https://t.co/Suca7L4Qer https://t.co/UeLwhEwg4Q
2316,17.6 million Americans have gained coverage under #Obamacare—that’s a BFD. https://t.co/BrSkDAvLsn
2317,"RT @WhiteHouse: The bipartisan budget agreement is a major step forward for our economy.
Get the details → https://t.co/B9dxCWuNTY https://…"
2318,Don't let climate change deniers have the final say on the Clean Power Plan—show your support: https://t.co/WonJQaG13f #ActOnClimate
2319,Open enrollment is right around the corner. #GetCovered https://t.co/PmRZg0SywP
2320,"If you want cleaner air and improved public health, add your name: https://t.co/7ke9LaRf8m #ActOnClimate https://t.co/ZsMTAf46Wz"
2321,America's mayors are calling for Congress to #DoSomething about gun violence. https://t.co/tijFKUT4lI
2322,"RT @WhiteHouse: ""More guns on the streets do not make you or your community safer."" —@POTUS #StopGunViolence https://t.co/oYpkYCprBy"
2323,Retweet to spread the word. #GetCovered https://t.co/QiV7Qghp6G
2324,LIVE: President Obama is speaking at the International Association of Chiefs of Police Conference and Exposition. https://t.co/969i88k6al
2325,"At 3 p.m. ET, watch President Obama address the International Association of Chiefs of Police in Chicago: https://t.co/xI0ioAPPol"
2326,"RT @ussoccer_wnt: ""This team taught all of America's children that playing like a girl means being a badass"" - President @BarackObama. http…"
