,text
2216,We will not stop fighting to ensure the Postal Service is protected in the months ahead. Thank you to Supervisor @shamannwalton and postal union leaders for joining me in the Bayview today to defend this essential service for American seniors and families. #DontMessWithUSPS https://t.co/teAokwXVqJ
2217,Read my full statement here: https://t.co/SLRHJNGnFZ
2218,"Nice try, Postmaster General DeJoy, but the House will still be passing our bill to ensure the delivery of the mail through the election. We will deliver for America by voting on Saturday. #DontMessWithUSPS"
2219,"RT @RepMarciaFudge: Whether it’s the Census, Post Office, or free and fair elections, the President is attacking core democratic institutio…"
2220,RT @RepMcGovern: Donald Trump is trying to cheat in the election by sabotaging the USPS. He tried to get Russia &amp; Ukraine to tip the scales…
2221,RT @RepDebHaaland: “Getting a package in the mail when you’re overseas means the world when you’re missing your family.” Cole Hensley US Ma…
2222,"RT @RepMikeQuigley: On the anniversary of the 19th amendment, we remember how hard fought the right to vote was for millions of people and…"
2223,RT @RepMaloney: Is nothing sacred? President Trump and PMG DeJoy’s efforts to dismantle @USPS threaten an essential service which millions…
2224,RT @chelliepingree: This week the House is voting *again* to #SavetheUSPS from Pres. Trump’s attempts to sabotage mail delivery before the…
2225,"Social Security benefits. Prescriptions. Paychecks. Tax returns. Absentee ballots.

Americans rely on the Postal Service to deliver them all. Today, Democrats are sending a strong message to the Trump Admin: #DontMessWithUSPS! https://t.co/xmKywiem4R"
2226,"RT @RepJohnLarson: Americans count on @USPS to get prescription medications, exercise their right to vote and more. I’m fighting to protect…"
2227,RT @RepScottPeters: I'm at Midway Post Office with @RepSusanDavis @RepJuanVargas @RepMikeLevin @ToddGloria @nathanfletcher &amp; members of the…
2228,"RT @RepLoriTrahan: Americans count on the Postal Service to deliver so much more than their letters. Social security benefits, prescription…"
2229,This report serves as a chilling reminder that Leader McConnell’s obstruction of meaningful election security legislation is leaving our democracy exposed to foreign attack. https://t.co/nMbtVPTzyi
2230,The Senate’s bipartisan report further exposes the alarming lengths to which Donald Trump &amp; his campaign welcomed &amp; relied upon foreign interference in 2016.
2231,"Today, I am joining Democrats across the country in participating in a Day of Action in support of the Postal Service. #DontMessWithUSPS

Tune in here at 12 noon PT to watch: https://t.co/rFd2fqW3Qv"
2232,"Wishing a very Happy Birthday to Rosalynn Carter today. Rosalynn, every day you inspire people around the world to work towards a better future for all. Thank you for your work with @RCICaregiving and so much more. #MrsCarterBirthday"
2233,Read my letter to Members here: https://t.co/FcVJRo2nTm
2234,"The assault by President Trump &amp; his mega-donor Postmaster General Louis DeJoy on the Postal Service threatens lives, livelihood &amp; life of our American democracy. I am calling on the House to return to vote on Chairwoman Maloney’s ""Delivering for America Act."" #DontMessWithUSPS"
2235,"Today, @SenSchumer, @RepMaloney &amp; @SenGaryPeters join me in an urgent call for Postmaster General DeJoy and @USPS Board of Governors Chair Duncan to testify before the Congress. https://t.co/U1Jg03vaKd"
2236,"Alarmingly, Postmaster General DeJoy has acted as an accomplice in the President’s effort to cheat the election and manipulate the Postal Service to deny eligible voters access to the ballot in pursuit of his own re-election. #DontMessWithUSPS"
2237,"If you or someone you know in San Francisco needs assistance, know that my team is ready and waiting to help. Learn more here: https://t.co/oZOUhTlP4i"
2238,"Wonderful to see 10-year-old Raghad reunited with her family in San Francisco after so many months apart! Glad my staff could escalate her visa case with the State Department.
https://t.co/OZlMUunFg1"
2239,"For 85 years, #SocialSecurity has stood as a fundamental promise that a lifetime of hard work will be met with the dignity of a secure retirement. Democrats are committed to protecting Social Security and ensuring a secure retirement for all Americans. https://t.co/i3hZA9xEH9"
2240,Read my full statement with @SenSchumer here: https://t.co/X8zxn8vPEH
2241,The Postal Service is a pillar of American Democracy. President Trump’s assault on @USPS threatens to starve it of the funds that it needs to deliver Americans’ absentee ballots. The President’s actions and even his own words confirm: he needs to cheat to win. #DontMessWithUSPS
2242,"Today, we mark #BlackWomensEqualPayDay — the day in 2020 when Black women’s pay finally catches up with white men’s for 2019. We all must do our part every single day to shrink this gap. The House passed the #PaycheckFairness Act over a year ago. What’s your excuse, @senategop?"
2243,The differences between Democrats’ plan to combat the coronavirus &amp; the meager proposals presented by the Trump Administration and Republicans in Congress could not be more stark. #FamiliesFirst https://t.co/ThtsuQOIAX
2244,"With families nationwide struggling to make ends meet &amp; children going hungry, Republicans are playing politics and refusing to put #FamiliesFirst. It’s time for them to get serious, meet us halfway &amp; come back to the negotiating table. https://t.co/iE546mMOqp"
2245,"89 days ago, @HouseDemocrats passed the #HeroesAct – including critical funding to feed children &amp; families struggling to make ends meet. They deserve real solutions – not Leader McConnell’s minuscule proposal. #MSNBCLive https://t.co/XUFOo4CoWk"
2246,Read my letter with @RepMaloney and 173 other Representatives: https://t.co/uiXnSMdPUj
2247,"The smooth functioning of the @USPS during the COVID-19 pandemic is a matter of life-or-death, and is critical for protecting lives, livelihoods and the life of our democracy. Postmaster General DeJoy must reverse new policies which accelerate the crisis at the Postal Service."
2248,Read my full statement with @SenSchumer: https://t.co/c6QpiNHMDz
2249,"Democrats have compromised. Repeatedly, we have made clear to the Trump Admin that we are willing to come down $1 trillion if they will come up $1 trillion. However, it is clear that the Admin still does not grasp the magnitude of the problems that American families are facing."
2250,"Right now, children in America are going hungry – and yet Republicans refuse to deliver the unemployment insurance &amp; nutrition assistance their families need. Grateful to all who are fasting today &amp; otherwise calling for Republicans to work with Democrats to #SaveThe600!"
2251,Republicans refused to take action to feed hungry children nationwide during this pandemic – but they did make sure to give business a massive tax break for corporate lunches. #TheReidOut https://t.co/sHLmkP16u8
2252,RT @WhipClyburn: America needs a national plan to stop the spread of the virus. https://t.co/Ucwqn0eGd5
2253,American voters decide American elections. The Intelligence Community must provide the people with the information necessary to understand how Russia is trying to influence the 2020 Elections. #FoxNewsSunday https://t.co/cKZYPmmbei
2254,"President Trump’s meager executive actions do little for working families. Republicans must come back to the negotiating table, meet us halfway and work toward a compromise that will truly help American workers and families. #FamiliesFirst #FoxNewsSunday https://t.co/vAvoLnKIoa"
2255,"Democrats repeat our call to Republicans to return to the table, meet us halfway and work together to deliver immediate relief to the American people.

Read my full statement with @SenSchumer: https://t.co/SnYbvFwcZp"
2256,Today’s meager announcements show President Trump still does not comprehend the seriousness or the urgency of the health and economic crises facing working families. These policies provide little real help for families.
2257,American women fought hard to win the right to vote with the ratification of the 19th Amendment 100 years ago this month. Thankful for @RepLawrence’s leadership in the fight to ensure women nationwide are able to cast their votes in this year’s elections. https://t.co/BilbWf3rq6
2258,Today’s ruling by the U.S. Court of Appeals allowing the House to continue efforts to enforce its subpoena of Don McGahn reaffirms our Constitution’s system of checks &amp; balances. https://t.co/utxFH2YgJG
2259,"We call upon the White House’s negotiators to join us once again at the negotiating table today to secure a bipartisan agreement to put children, families and workers first. Read my full statement with @SenSchumer here: https://t.co/W2ErIwXEAi"
2260,"We remain committed to continue negotiating and reaching a fair agreement with the Administration, but we will not go along with the meager legislative proposals that fail to address the gravity of the health &amp; economic situation our country faces."
2261,The latest #JobsReport shows that the economic recovery spurred by the investments Congress has passed is losing steam and more investments are still urgently needed to protect the lives and livelihoods of the American people.
2262,The dismissal of the House GOP lawsuit against remote voting by proxy is welcome news and hopefully the end of this sad Republican effort to obstruct the House from meeting the needs of the American people during the coronavirus crisis. https://t.co/r8p49uhzL4
2263,"Now more than ever, our nation deserves a fully functioning Postal Service that is accountable to the American people. Read the letter @SenSchumer and I sent to Postmaster General Louis DeJoy here: https://t.co/WCTn1nncRY https://t.co/v8kmYRboIW"
2264,"With voting rights across the country under Republican attack, it is critical that Leader McConnell end his blockade of the John R. Lewis Voting Rights Act of 2020 and finally pass this landmark legislation. #RestoreTheVote https://t.co/qv0JcRYlxD https://t.co/3QouhnCCtl"
2265,Democrats are committed to putting #FamiliesFirst as our nation fights the coronavirus pandemic. Tune in as @SenSchumer and I speak with reporters live at the U.S. Capitol. https://t.co/4YC3pNG7bL
2266,"At 10:45 am ET, @SenSchumer and I will speak with reporters as Democrats continue our work to put #FamiliesFirst in America’s coronavirus response. https://t.co/zU3Pjl0oUv"
2267,"Today marks one year since my constituent Brandon Lee was brutally shot in the Philippines, where he was fighting for environmental &amp; indigenous people’s rights. On behalf of Brandon &amp; his family, I urge the Filipino government to thoroughly investigate this disturbing crime."
2268,"We are working to save lives, livelihoods, and the life of our democracy. The Trump Administration must accept the gravity of the situation we face. #FamiliesFirst #PBSNews https://t.co/OTF2M4ybDe"
2269,It’s amazing how free &amp; clear Republicans are when they are handing trillions to their rich friends… and how exacting they are when an out-of-work American receives $600. #FamiliesFirst #PBSNews https://t.co/6lB1Pei0Oa
2270,"One year after an act of hate in El Paso which claimed 23 lives and left 23 more injured, our hearts remain broken for all affected. We will never back down from our fight against bigotry and to #EndGunViolence. #ElPasoStrong https://t.co/gYHCS13vez"
2271,"In order to open up our economy &amp; safely send our children back to school, we must contain the virus. #AMJoy https://t.co/Ctv1UJB7JT"
2272,We must ensure that all Americans who want to vote-by-mail this fall are able to. No one should be forced to choose between their health and their vote. #ThisWeek https://t.co/r28S1UOZaY
2273,Republicans always talk about the private sector’s need for certainty. America’s working families deserve the same courtesy. #AMJoy https://t.co/7fusuKHUrz
2274,"It is not enough to confront the consequences of this pandemic – any agreement must be designed to empower us to defeat the coronavirus. That is what the House-passed #HeroesAct is designed to do, and what the American people deserve. #ThisWeek https://t.co/Z1Zuj7PmAz"
2275,"With my signature, @RepWilson’s landmark legislation creating a commission on the social status of Black men and boys nationwide heads to the President’s desk. https://t.co/w8ff37B087"
2276,I’m speaking with reporters live at the U.S. Capitol as the House continues its work to put #FamiliesFirst in America’s response to the coronavirus pandemic. https://t.co/hDgusBJB1L
2277,Tune in at 10:45 am ET as I speak with reporters live at the U.S. Capitol. https://t.co/MoOTAIYG7g
2278,"For 55 years, #Medicare &amp; #Medicaid have stood as pillars of health and economic security for millions of seniors and families. @HouseDemocrats remain committed to defending these bedrock promises from Republican attacks for years to come. https://t.co/vgVD56ubXT https://t.co/vx2fwC7kaM"
2279,RT @RepSarbanes: This. Now. 👇 https://t.co/LSSolFchMs
2280,"When John Lewis spoke, people listened. When he led, people followed. He was our mentor, our colleague, but most of all, our friend. May he rest in peace. https://t.co/6FaERI5pVv"
2281,"Article II, Section 1 of the Constitution states:

“The Congress may determine the Time of choosing the Electors, and the Day on which they shall give their Votes; which Day shall be the same throughout the United States.” https://t.co/NIaa7mQVnn"
2282,You need to believe in science and governance in order to bring an end to this pandemic. #AC360 https://t.co/X1oBL8q1GP
2283,"Safely reopening our economy requires making sure Americans have access to quality, affordable child care. Today, the House votes on legislation to #SaveChildCare for families nationwide. https://t.co/23MTacGJ2r"
2284,"I would hope that over 10 weeks of failing to act, Leader McConnell would at least get his facts straight:

The House-passed #HeroesAct extends the enhanced unemployment benefits families are depending on — while his “proposal” slashes benefits by $400 a week. https://t.co/XGSVw4JtEs"
2285,"Today, Members of Congress sadly said goodbye to our friend, Congressman John Lewis, as he left the U.S. Capitol for the last time. Thank you to all who helped give John the beautiful farewell he received over the last two days. https://t.co/WjdvBDZxfO"
2286,"We've bid farewell to some of the greatest Americans in our history under the dome of the U.S. Capitol. Today, Rep. John Lewis, the Conscience of the Congress, joined that pantheon of patriots. John always worked on the side of the angels. Now, we know that he is with them. https://t.co/uV2iLJvTrX"
2287,Americans need to buy food &amp; pay rent. Republicans shouldn’t be quibbling over $600 for workers on unemployment. #FamiliesFirst #DeadlineWH https://t.co/qiuxG71XL7
2288,"Congressman John Lewis was the conscience of the Congress. Today, we say goodbye to our friend and colleague, honoring his legacy of advancing freedom and justice for all. https://t.co/pf697CGr5o"
2289,"Today and tomorrow, Congressman John Lewis will lie in state in the rotunda of the U.S. Capitol.

Watch at 1:30 pm ET as Members of the House and Senate come together for an arrival ceremony honoring our friend and colleague: https://t.co/rFd2fqW3Qv"
2290,Democrats have stood ready to negotiate for more than two months. I call upon GOP congressional leaders &amp; the President’s team to join Leader Schumer &amp; me within a half an hour of releasing their plan today to negotiate and get the job done. https://t.co/Savdgh4dmM
2291,"After 10 weeks of Senate Republicans’ unilateral “pause” on responding to the coronavirus, it remains unclear whether they will release their plan today – even as working families struggle to make rent, children go hungry and unemployment is expiring."
2292,House Democrats have been anxious to negotiate since we unveiled the #HeroesAct two months and ten days ago. Republicans’ delays in continuing our nation’s response to this crisis is causing suffering for American families. @FaceTheNation https://t.co/iF0zY2LXZo
2293,Most Americans know we need to extend unemployment insurance for working families impacted by this crisis. Senate Republicans need to stop complicating this issue and extend this lifeline for families nationwide. @FaceTheNation https://t.co/mBOrXGTLd0
2294,"For 30 years, the Americans with Disabilities Act has stood as a landmark civil rights victory. In the face of the Trump Admin’s attacks on the ADA, Democrats remain committed to defending &amp; expanding its protections. https://t.co/Kn1rhiW1Tt https://t.co/zfTZRwdwJw"
2295,"At every turn, President Trump has made matters worse for our country as we seek to fight the coronavirus. Instead of denying facts and trying to rush our children back to school before it is safe, he should be supporting the policies found in the #HeroesAct. @FaceTheNation https://t.co/sXSqCpFjje"
2296,Each and every one of us has a duty to stand up to hate wherever it appears. The KZV Armenian School is a part of the beautiful fabric of our San Francisco family. The hateful defacing of this place of community &amp; learning is a disgrace.
2297,"RT @RepAdamSchiff: It was four years ago that we first began to see evidence of Russian interference in our elections.
 
The lights were fl…"
2298,"Once again, President Trump has caved to Big Pharma with his empty Executive Orders.

If the President was serious about cutting Rx prices, he would tell Leader McConnell to pass the #LowerDrugCosts Now Act immediately. https://t.co/ZcLe82ltls"
2299,"RT @RepAdamSmith: That's just not how this works. 
 
Both the House and Senate version of the NDAA call for the removal of Confederate name…"
2300,"I couldn’t agree more with @RepAdamSchiff: if we are to truly honor Congressman John Lewis’s legacy, we must stand up against the President’s efforts to undermine our elections and the right to vote. https://t.co/w31GALe6TY"
2301,"Without action by President Trump &amp; Senate Republicans, federal unemployment insurance will expire for millions of Americans this weekend. The Senate must take up the House-passed #HeroesAct &amp; extend this critical lifeline for working families. https://t.co/C9ihHVrGeo"
2302,"Unemployment insurance is a critical lifeline for millions of working Americans directly impacted by this crisis. Tune in at 1 pm ET as @RepDanKildee, @RepRichardNeal &amp; @RepDannyDavis join me to call on Senate Republicans to pass the #HeroesAct. https://t.co/2fi357l3G3"
2303,RT @RepAdamSmith: We just hit 4M cases in the U.S. and Kevin McCarthy’s solution to protecting Americans is to rely on China. That’s ridicu…
2304,"Few have done more to bring the United States closer to that more perfect union than our dear friend, Rep. John Lewis. As he lies in state in the Capitol Rotunda next week, I hope all Americans will take time to reflect on how we can each honor his legacy. https://t.co/yXFzBAO1tP"
2305,This President has been practically the biggest failure in American history. The Trump Virus is rolling through the country. Just imagine how many lives could have been saved if the tests he calls “overrated” had been widely available months ago. #TheReidOut
2306,Tune in as @SenSchumer &amp; I take questions from reporters at the U.S. Capitol during my weekly press conference. https://t.co/VjJMPQXSTz
2307,"With my signature, the Great American Outdoors Act, which provides permanent, full funding for the Land &amp; Water Conservation Fund and establishes the National Parks &amp; Public Land Legacy Restoration Fund, heads to the President’s desk. https://t.co/wmlNLhuHES"
2308,"To defeat COVID-19, we need to expand testing &amp; ensure people get their results quickly. That will only happen if the President fully employs the Defense Production Act to deliver critically-needed equipment. @MadMoneyOnCNBC https://t.co/ARdbDw5eHP"
2309,Congress needs to take steps to give America’s working families certainty during these troubling times. #FamiliesFirst @MadMoneyOnCNBC https://t.co/GtfNOCYd1W
2310,Americans across the country are calling for an end to racial injustice and police brutality. Tune in at 11 pm ET for my conversation with @soledadobrien &amp; @repkarenbass for #AmericanInjusticeBET. https://t.co/7g6tGb4hFG
2311,RT @RepDelBene: Excited to launch the #OnWednesdaysWeWearPink masks campaign today. I encourage all my colleagues to participate and suppor…
2312,We all need to take responsibility for protecting our communities from COVID-19. The best action you can take yourself? #WearAMask. #OnWednesdaysWeWearPink https://t.co/k4set0Szma
2313,"One of the reasons we are so far behind in our response to the #TrumpVirus? We don’t have the equipment we need to test, process results, and protect our frontline workers. The President must make full use of the Defense Production Act immediately. #SitRoom https://t.co/L2tBKjJlBD"
2314,"President Trump has no excuse. He must use the full power of the Defense Production Act to end the unacceptable shortages of testing, critical medical supplies and personal protective equipment. #FamiliesFirst https://t.co/wm84nAYCrn"
2315,"In the 10 years since #DoddFrank became law, it has proven to be a critical tool in protecting consumers from predatory practices in the financial marketplace. Democrats will continue to vigilantly defend its reforms for years to come. https://t.co/YS5lwyXjK7 https://t.co/8HzRDevrVa"
2316,Tune in this morning as we hold a ceremonial swearing-in for Rep.-elect Chris Jacobs of New York. https://t.co/fIM3eu9gKw
2317,"The leadership shown by working men &amp; women across the country as part of the #StrikeForBlackLives is inspiring. Your commitment to ending racial injustice in health care, education, and the workplace is invaluable as we seek to build a brighter future for all Americans."
2318,The @SenateGOP must join the House in passing H.R. 4 to #RestoreTheVRA protections which Rep. John Lewis spent so much of his life fighting to secure &amp; protect. https://t.co/1R9xBbGn1Z
2319,"RT @RepBonamici: Mr. President - You could ""help"" by sending more PPE and COVID-19 tests, not stormtroopers. https://t.co/spOPnnS6Hz"
2320,"We live in a democracy, not a banana republic. We will not tolerate the use of Americans as props in President Trump’s political games.

Read my full statement with Rep. Earl Blumenauer here: https://t.co/YGd6pnrHxT"
2321,".@RepJohnLewis: hero, champion &amp; challenge to conscience of the nation. Your visit with the newest voices for justice at the Black Lives Matter mural with @MayorBowser was wonderful &amp; iconic. Thank you for that final public statement in furtherance of a more perfect union. https://t.co/Us1tCmsYYd"
2322,"John Lewis’s memory moves us all to, in the face of injustice, make “good trouble, necessary trouble.” May it be a comfort to his son John-Miles &amp; his entire family that so many mourn their loss at this sad time. https://t.co/cPEn54Tpi6"
2323,".@RepJohnLewis was a titan of the civil rights movement whose goodness, faith and bravery transformed our nation. Every day of his life was dedicated to bringing freedom and justice to all. https://t.co/xMbfAUhLUv"
2324,"First Amendment speech should never be met with one-sided violence from federal agents acting as Trump’s secret police, especially when unidentified. This is disgraceful behavior we would expect from a banana republic — not the government of the United States."
2325,"Unidentified stormtroopers. Unmarked cars. Kidnapping protesters and causing severe injuries in response to graffiti.

These are not the actions of a democratic republic.

@DHSgov’s actions in Portland undermine its mission.

Trump &amp; his stormtroopers must be stopped."
2326,"Instead of protecting people with pre-existing conditions, President Trump is in court defending his abusive junk plans while demanding that every last protection &amp; benefit of the ACA be struck down. Democrats will continue to #ProtectOurCare. https://t.co/sFnzBxfUwL"
2327,"The brutal police killing of Sean Monterrosa continues to shake the Bay Area. I join Sean’s family &amp; others in calling for an FBI investigation into Sean’s murder, including into the destruction of essential evidence in this homicide case. https://t.co/FpwiBAoIU8"
2328,"Testing is the solution that will allow us to safely reopen our economy and send children back to school. Right now, there isn’t enough equipment available to test at the levels we need. It’s time for @realDonaldTrump to fully employ the Defense Production Act. https://t.co/OZchug0043"
2329,RT @StateDRL: Concerned about ongoing lack of access for family and lawyers to detained aid worker Abdulrahman al-Sadhan in Saudi Arabia.…
2330,The President’s dereliction of duty is dangerous. The Republican Senate must join the House in passing the #HeroesAct and calling on President Trump to use executive action for good.
2331,"Months into the crisis, there is still not enough personal protective equipment &amp; other medical supplies available to communities nationwide. But @realDonaldTrump refuses to fully employ the Defense Production Act to make that equipment available."
2332,"Observing the President’s behavior, it’s clear he is like a man who refuses to ask for directions.

All the answers are there. The scientists are clear: testing, tracing, isolation, and masks are critical.

And yet the President takes the wrong path."
2333,"We can’t solve the COVID-19 problem without the tools to do so. Every day President Trump fails to utilize the Defense Production Act &amp; Senate Republicans block the #HeroesAct, they are denying communities the tools they need to fight this pandemic."
2334,"Nearly 50,000 Americans have lost their lives to COVID-19 since the House passage of the #HeroesAct two months ago today. Our communities are demanding action. It’s time for the Republican Senate to stop blocking life-saving progress. https://t.co/1qCPecrlEO"
2335,"Nearly 2 million cases of coronavirus have been confirmed in the U.S. since the House passed the #HeroesAct two months ago today.

At 2:30 pm ET, @HouseDemocrats will call on the Republican Senate to stop blocking this urgent legislation. https://t.co/2fi357l3G3"
2336,"Throughout her career, Chairwoman @NitaLowey has built immeasurable progress for generations of Americans. Her grace &amp; tenacity is respected by all. As she chairs her final @AppropsDems markup today, we all wish her the best in her next chapter. https://t.co/CqIwppoUkU"
2337,Read my full statement here: https://t.co/3NXeHs3Zq3
2338,"The President’s signing of the #HongKong Autonomy Act only begins to reverse the damage done after months of praising President Xi’s handling of coronavirus, years of selling out the human rights of Uyghurs &amp; reportedly asking President Xi for help to win his re-election."
2339,Nothing is more important than meeting the needs of the American people as families across the country confront the health &amp; financial crises brought on by COVID-19. #HeroesAct https://t.co/tE18RbDfiW
2340,The #HeroesAct makes crucial investments to protect the lives &amp; livelihoods of people across the country. Enacting it is central to honoring our frontline workers. #MSNBCLive https://t.co/607m5HBVd3
2341,"There is a pathway to safely reopening our schools. The first step is putting our children first and passing the #HeroesAct to make sure our communities have the resources they need to test, treat and isolate. #MSNBCLive https://t.co/i8nSNpLphQ"
2342,"A must read. Even in the middle of the coronavirus crisis, the President is trying to take away women’s health care &amp; all the protections in the ACA. Democrats will never stop fighting to defend and expand health care for all women &amp; girls in America. https://t.co/2PK6UDUesq"
2343,President Trump and his Administration are messing with the health of our children as they seek to rush schools to reopen. #CNNSOTU https://t.co/fk6jd9rWgj
2344,No one — not even the President — is above the law. #PoliticsNation https://t.co/ga5wkKbUI4
2345,"President Trump’s decision to commute the sentence of top campaign advisor Roger Stone, who could directly implicate him in criminal misconduct, is an act of staggering corruption. https://t.co/Ljqu2E71zs"
2346,RT @RepMcEachin: Communities that have disproportionately suffered from environmental injustice &amp; are now hardest hit by the coronavirus cr…
2347,"The fact is the President has been a failure in every way. Now, his denial of the facts is threatening the safety of children &amp; families nationwide as he tries to rush reopening our schools. #AC360 https://t.co/EztELECasa"
2348,"For too long, Black &amp; brown communities across the country been silenced during discussions of environmental issues. Thanks to leaders like @RepMcEachin, House Democrats’ Climate Action Plan reflects our commitment to lifting up their voices as we confront the #ClimateCrisis. https://t.co/fx66Rcn1c2"
2349,Americans nationwide are lifting up their voices to demand an end to police brutality. Urgent change is needed and the House-passed #JusticeInPolicing Act puts life-saving progress within reach. It’s time for the Republican Senate to step up. #GeorgeFloydLaw https://t.co/UhGtUaUuA3
2350,"Today, the Supreme Court, including two of the President’s appointees, affirmed that President Trump is not above the law, recognized Congress’s constitutional authority to conduct oversight #ForThePeople &amp; upheld the separation of powers that is the genius of our Constitution."
2351,"The Congress will continue to conduct oversight #ForThePeople, upholding the separation of powers that is the genius of our Constitution. We will continue to press our case in the lower courts. https://t.co/Ax5KQdryJb"
2352,"A careful reading of the Supreme Court rulings related to the President’s financial records is not good news for President Trump. The Court has reaffirmed the Congress’s authority to conduct oversight on behalf of the people, as it asks for further information from the Congress."
2353,Tune in to my weekly press conference live from the U.S. Capitol. https://t.co/46LPevsi3e
2354,I will be speaking with reporters during my weekly press conference at the U.S. Capitol at 11 am ET. Tune in here: https://t.co/rFd2fqW3Qv
2355,Frontline &amp; essential workers across the country have performed heroically since the start of the COVID-19 pandemic. The #HeroesAct is a smart investment to protect their jobs &amp; our communities. https://t.co/kmbtJ6LLGX
2356,"The President’s vindictiveness can't erase the truth: history will remember Lt. Col. Vindman as an American patriot, who proved his heroism both on the battlefield when he earned a Purple Heart &amp; in the House impeachment trial when he spoke truth to power. https://t.co/9pYjvwSKM1"
2357,"The Supreme Court’s decision to enable the Trump Admin’s assault on women’s health, financial security &amp; independence is a fundamental misreading of the Affordable Care Act. https://t.co/hfKenAmGye"
2358,Every day Leader McConnell &amp; the Republican Senate continue their blockade of the House-passed #HeroesAct is a day they are failing the American people. The United States is in the middle of a crisis. Congress has a duty to protect lives &amp; livelihoods from the coronavirus.
2359,"The President’s official withdrawal of the U.S. from the World Health Organization is an act of true senselessness as @WHO coordinates the global fight against COVID-19. With millions of lives at risk, the President is crippling the international effort to defeat the virus."
2360,".@HouseDemocrats are committed to ensuring Congressional staff represent the full diversity &amp; dynamism of America.

Read my statement with @RepJeffries &amp; @RepGraceMeng on the Caucus’s adoption of a new Diversity Rule here: https://t.co/WYGb5F1vX4"
2361,"This weekend, our San Francisco family was once again struck by the tragic loss of a child to gun violence. No parent — no family — should have to feel this pain. Last year, the House passed H.R. 8 to #EndGunViolence. The Senate must take swift action. https://t.co/5lTfM8QhZD"
2362,Happy Fourth of July! https://t.co/ywgQiJven2
2363,Generations of Americans have &amp; will continue to have the courage to fight for a more perfect union. Our military servicemembers have the courage to sacrifice their lives in defense of these principles — let us have the courage to work together to make those ideals a reality.
2364,"On July 4, 1776, our Founders had the courage to declare that all are created equal and to fight a revolution for the unalienable rights of life, liberty and the pursuit of happiness."
2365,"The hearts of Americans nationwide are with Army Specialist Vanessa Guillen’s family as they mourn her tragic loss. We stand with them as they demand answers, and are grateful for @RepSylviaGarcia’s efforts to deliver justice &amp; protect all women serving our country."
2366,"All freedom-loving people stand with the people of Hong Kong as they confront Beijing’s campaign against freedom. With my signature, the #HongKong Autonomy Act goes to the White House. The sanctions included within it are critical to holding China accountable. https://t.co/prgInYxw3l"
2367,"For 56 years, the Civil Rights Act has stood as a victory of fairness, justice &amp; equality — yet its full promise remains unfulfilled. Today, we recommit ourselves to building a more just &amp; equal future for all Americans. https://t.co/qYwn1kC9kP https://t.co/MDVsErDyiz"
2368,.@HouseDemocrats are delivering urgently-needed progress #ForThePeople during these tough times. Tune in as I discuss our efforts for working families with reporters at the U.S. Capitol. https://t.co/3reL9uSDPz
2369,The #JobsReport reveals that unemployment remains higher than any period since World War II. Congress must take further action to protect lives &amp; livelihoods nationwide. Leader McConnell must end his obstruction &amp; pass the #HeroesAct. https://t.co/5r0OHKMdkm
2370,"As we extend the Paycheck Protection Program to Aug. 8, I continue to call on the Trump Admin to release the data of who has received its benefits. 

Much more needs to be done. Leader McConnell must end his obstruction &amp; pass the #HeroesAct now. https://t.co/nLWnm997bT"
2371,"The #MovingForward Act takes bold, transformational action to rebuild our infrastructure, creating millions of jobs in communities nationwide. We urge the Senate to join the House in supporting this legislation. https://t.co/iA75ySQWuo"
2372,RT @ChrisVanHollen: The version of the #HongKong Autonomy Act that the House just passed includes minor technical changes to the bill @SenT…
2373,"The U.S. Congress has long been united in a bipartisan mission to hold Beijing accountable for its human rights abuses. The Hong Kong Autonomy Act, passed by the House today, is an urgently-needed response to China’s so-called “national security” law. https://t.co/VvWIPMvG2A"
2374,The President has proved himself to be wholly unqualified and ethically unfit to serve – and now he has undermined any credibility he may have had as Commander in Chief. @DeadlineWH https://t.co/OVrTetPp9r
2375,".@HouseDemocrats promised bold action to rebuild America’s infrastructure, and this week we deliver. The #MovingForward Act is more than a plan to invest in our roads, bridges, high ways &amp; broadband infrastructure – it’s a pathway to creating millions of good-paying jobs."
2376,"As America faces this health care crisis, Democrats are taking action to #LowerCostsForCare. The House-passed Patient Protection &amp; Affordable Care Enhancement Act would expand coverage, negotiate lower drug prices and cut Americans’ health costs during these tough times. https://t.co/iltlBJuGU7"
2377,"Thank you, @Beyonce, @JanelleMonae, @RepLucyMcBath &amp; all signers for joining the chorus of Americans supporting Democrats’ efforts to fight racial injustice in society, protect voting rights &amp; increase resources to respond to COVID-19. #HeroesAct https://t.co/d7SISgwmUv"
2378,"Today, the House unanimously passed a resolution recognizing June 19th as Juneteenth Independence Day – commemorating the day in 1865 when slaves in Texas finally learned they were free. Thank you, @JacksonLeeTX18, for leading the House on this historic occasion."
2379,"RT @RepAndreCarson: Today, the #MovingForward Act is on the House Floor. This transformative legislation delivers on @HouseDemocrats' pledg…"
2380,"RT @RepLoisFrankel: With a historic number of Americans unemployed, @HouseDemocrats’ #MovingForward Act is more than a plan to fix America…"
2381,"RT @RepRaulGrijalva: New renewable energy infrastructure should be a big priority as we rebuild our economy. 

@HouseDemocrats’ #MovingForw…"
2382,"RT @GKButterfield: Today, too many communities do not have access to broadband internet service. #MovingForward invests $100 billion in the…"
